cdli_id,factgrid_qid,artifact_label,write_action,claims_written,claims_skipped,write_status,write_error,label_collision_qid
507139,Q2047600,"Cuneiform Tablet Nisaba 34, 0952",rewrite,10,1,written,,
551759,Q2047602,"Cuneiform Tablet CM 20, no. 048 B",rewrite,10,1,written,,
402059,Q2047604,Cuneiform Tablet K 16498,rewrite,10,1,written,,
585951,Q2047606,Cuneiform Tablet BM 066414,rewrite,10,1,written,,
429309,Q2047608,"Cuneiform Tablet HSS 16, 354",rewrite,8,1,written,,
372560,Q2047610,"Cuneiform Tablet VS 09, 030",rewrite,10,1,written,,
419615,Q2047612,Cuneiform Tablet K 21314,rewrite,10,1,written,,
277400,Q2047614,Cuneiform Tablet N 2304,rewrite,11,1,written,,
581011,Q2047616,Cuneiform Tablet BM 060148,rewrite,9,1,written,,
561245,Q2047618,Cuneiform Tablet BM 085004,rewrite,10,1,written,,
537425,Q2047620,"Cuneiform Tablet OIP 65, 12b",rewrite,11,0,written,,
455881,Q2047622,Cuneiform Artifact CDLI Seals 003171 (composite),rewrite,10,0,written,,
392734,Q2047624,Cuneiform Tablet KTT 099,rewrite,10,1,written,,
529591,Q2047626,Cuneiform Tablet TCT-SAMA 29,rewrite,10,1,written,,
297654,Q2047628,"Cuneiform Tablet YOS 17, 064",rewrite,11,1,written,,
481689,Q2047630,"Cuneiform Tablet MHET 2/2, 332",rewrite,10,1,written,,
432545,Q2047632,"Cuneiform Tablet AOAT 003, 63",rewrite,11,1,written,,
503879,Q2047634,"Cuneiform Tablet RS 20.0186,c+d",rewrite,9,0,written,,
406919,Q2047636,Cuneiform Tablet SM 1911.04.007,rewrite,11,1,written,,
5408,Q2047638,"Cuneiform Tablet MSVO 4, 06",rewrite,10,1,written,,
501844,Q2047640,"Cuneiform Tablet TCTI 3, 06050",rewrite,11,1,written,,
566580,Q2047642,Cuneiform Tablet BM 034974,rewrite,8,1,written,,
290191,Q2047644,Cuneiform Tablet NBC 04094,rewrite,11,1,written,,
377298,Q2047646,Cuneiform Tablet BM 113152,rewrite,10,1,written,,
308795,Q2047647,Cuneiform Tablet YBC 07878,rewrite,10,2,written,,
435280,Q2047648,"Cuneiform Tablet KBo 12, 009",rewrite,10,1,written,,
241861,Q2047650,Cuneiform Tablet P241861,rewrite,10,1,written,,
404924,Q2047652,Cuneiform Tablet BWL pl. 72 Bo 3157,rewrite,11,1,written,,
563278,Q2047654,Cuneiform Tablet BM 037300,rewrite,7,1,written,,
466318,Q2047656,"Cuneiform Artifact RIMA 1.0.077.024, ex. 16",rewrite,10,1,written,,
295669,Q2047658,"Cuneiform Tablet YOS 13, 153",rewrite,10,1,written,,
548128,Q2047660,"Cuneiform Artifact RIME 3/1.01.07.037, ex. Add1511",rewrite,9,1,written,,
240773,Q2047662,"Cuneiform Tablet ARET 10, 163",rewrite,10,1,written,,
430578,Q2047664,Cuneiform Artifact CDLI Seals 000482 (composite),rewrite,10,0,written,,
478306,Q2047668,Cuneiform Artifact CDLI Seals 011512 (physical),rewrite,9,1,written,,
313073,Q2047670,"Cuneiform Tablet MARV 4, 165",rewrite,9,1,written,,
405636,Q2047672,Cuneiform Tablet SM 1891.11.017,rewrite,10,1,written,,
309887,Q2047674,Cuneiform Tablet YBC 09165,rewrite,11,1,written,,
453056,Q2047676,Cuneiform Tablet NMS A.1907.690.62,rewrite,10,1,written,,
500756,Q2047678,"Cuneiform Tablet CTMMA 4, 107",rewrite,10,1,written,,
498152,Q2047680,Cuneiform Tablet YBC 15389,rewrite,11,1,written,,
556136,Q2047682,"Cuneiform Tablet AOAT 451, no. 341",rewrite,11,1,written,,
369286,Q2047684,Cuneiform Tablet KAR 321,rewrite,11,1,written,,
296946,Q2047686,"Cuneiform Tablet YOS 13, 250",rewrite,10,1,written,,
393826,Q2047688,Cuneiform Tablet K 00431 + K 01853 + K 06262 + K 11260 + K 13358 + K 13813,rewrite,11,1,written,,
507093,Q2047690,"Cuneiform Artifact Nisaba 34, 0905",rewrite,10,1,written,,
568967,Q2047692,Cuneiform Tablet BM 043853,rewrite,7,1,written,,
418907,Q2047694,Cuneiform Tablet K 20490,rewrite,10,1,written,,
454793,Q2047698,Cuneiform Artifact CDLI Seals 002083 (composite),rewrite,10,0,written,,
600703,Q2047700,Cuneiform Tablet BM 100718,rewrite,10,1,written,,
140726,Q2047704,"Cuneiform Tablet UTI 4, 2707",rewrite,11,1,written,,
572193,Q2047706,Cuneiform Tablet BM 049729,rewrite,8,1,written,,
421693,Q2047708,Cuneiform Tablet CULC 606,rewrite,7,1,written,,
508366,Q2047712,Cuneiform Tablet Ott no. 44,rewrite,11,1,written,,
470736,Q2047716,Cuneiform Tablet PTS 2644,rewrite,10,1,written,,
575656,Q2047718,Cuneiform Tablet BM 050383,rewrite,9,1,written,,
248343,Q2047720,Cuneiform Tablet HMA 9-02841,rewrite,9,1,written,,
595402,Q2047722,Cuneiform Tablet BM 080046,rewrite,10,1,written,,
366173,Q2047724,"Cuneiform Tablet CT 47, 43",rewrite,10,1,written,,
330713,Q2047726,Cuneiform Tablet IM 058859,rewrite,11,1,written,,
471824,Q2047728,"Cuneiform Tablet ARM 30, p. 321 M 10483",rewrite,11,1,written,,
331801,Q2047730,"Cuneiform Tablet Nisaba 05/2, 138 U 31138",rewrite,11,1,written,,
513480,Q2047732,Cuneiform Tablet PUAM 1999-238,rewrite,7,1,written,,
574944,Q2047734,Cuneiform Tablet BM 072162,rewrite,8,1,written,,
540518,Q2047738,Cuneiform Artifact CDLI Seals 019699 (physical),rewrite,8,1,written,,
413218,Q2047740,Cuneiform Tablet BM 103146,rewrite,9,1,written,,
440380,Q2047742,"Cuneiform Tablet KBo 42, 040",rewrite,10,1,written,,
445478,Q2047744,"Cuneiform Tablet KUB 34, 061",rewrite,10,1,written,,
447445,Q2047746,"Cuneiform Tablet KUB 57, 070",rewrite,10,1,written,,
411225,Q2047747,"Cuneiform Tablet CUSAS 29, 104",rewrite,9,1,written,,
398339,Q2047748,Cuneiform Tablet K 09829,rewrite,10,1,written,,
514345,Q2047750,Cuneiform Artifact CDLI Seals 013782 (composite),rewrite,10,0,written,,
438148,Q2047752,"Cuneiform Tablet KBo 31, 179",rewrite,10,1,written,,
202500,Q2047756,Cuneiform Tablet BM 029160,rewrite,10,1,written,,
569675,Q2047758,Cuneiform Tablet BM 044735,rewrite,8,1,written,,
601811,Q2047760,"Cuneiform Tablet AfO 50, 241 no. 22",rewrite,10,1,written,,
589421,Q2047762,Cuneiform Tablet BM 070383,rewrite,10,1,written,,
542525,Q2047764,Cuneiform Artifact CDLI Seals 021671 (physical),rewrite,9,1,written,,
576979,Q2047766,Cuneiform Tablet BM 051944,rewrite,9,1,written,,
351200,Q2047768,"Cuneiform Tablet ARM 13, 010",rewrite,11,1,written,,
307460,Q2047770,Cuneiform Tablet YBC 06426,rewrite,10,1,written,,
302398,Q2047772,Cuneiform Tablet NCBT 00345,rewrite,11,1,written,,
445182,Q2047774,"Cuneiform Tablet KUB 31, 038",rewrite,10,1,written,,
494872,Q2047776,"Cuneiform Tablet MDP 10, 70 108",rewrite,10,1,written,,
378497,Q2047778,Cuneiform Tablet BM 087061,rewrite,10,1,written,,
591912,Q2047780,Cuneiform Tablet BM 073423,rewrite,10,1,written,,
302662,Q2047785,Cuneiform Tablet NCBT 00609,rewrite,11,1,written,,
354002,Q2047787,"Cuneiform Tablet ARM 25, 263",rewrite,11,1,written,,
511147,Q2047789,"Cuneiform Tablet AbB 05, 201",rewrite,11,1,written,,
547727,Q2047791,Cuneiform Artifact CDLI Seals 025152 (physical),rewrite,9,1,written,,
329532,Q2047793,Cuneiform Tablet CUNES 48-02-170,rewrite,7,1,written,,
280892,Q2047795,Cuneiform Tablet N 7153,rewrite,8,1,written,,
251162,Q2047798,"Cuneiform Tablet CUSAS 09, 347",rewrite,8,1,written,,
414027,Q2047800,Cuneiform Tablet LKA 118,rewrite,11,1,written,,
442647,Q2047802,"Cuneiform Tablet KBo 50, 123",rewrite,10,1,written,,
443955,Q2047804,"Cuneiform Tablet KUB 06, 006 + KUB 50, 094",rewrite,10,1,written,,
207702,Q2047806,Cuneiform Tablet BM 027383,rewrite,11,1,written,,
319184,Q2047808,Cuneiform Tablet BM 019818,rewrite,11,1,written,,
577391,Q2047810,Cuneiform Tablet BM 052391,rewrite,9,1,written,,
303970,Q2047812,Cuneiform Tablet NCBT 01932,rewrite,10,1,written,,
206810,Q2047814,Cuneiform Tablet BM 024301,rewrite,11,1,written,,
424491,Q2047816,Cuneiform Tablet DT 095,rewrite,9,1,written,,
559739,Q2047818,Cuneiform Tablet BM 082774,rewrite,11,1,written,,
255988,Q2047820,Cuneiform Tablet UM 29-15-150,rewrite,11,1,written,,
477509,Q2047824,Cuneiform Artifact CDLI Seals 010768 (physical),rewrite,8,1,written,,
572469,Q2047826,Cuneiform Tablet BM 046285,rewrite,8,1,written,,
408004,Q2047828,Cuneiform Tablet SM 1929.01.011,rewrite,11,1,written,,
381118,Q2047830,Cuneiform Tablet BM 085008,rewrite,11,1,written,,
421369,Q2047832,Cuneiform Tablet SMUI 1913.14.1517,rewrite,8,1,written,,
524209,Q2047834,"Cuneiform Tablet MDP 22, 113",rewrite,11,1,written,,
495760,Q2047836,Cuneiform Tablet Sb 09507,rewrite,7,1,written,,
266211,Q2047838,"Cuneiform Artifact PBS 14, 0536 CBS 11036",rewrite,9,1,written,,
570454,Q2047840,Cuneiform Tablet BM 046503,rewrite,8,1,written,,
475534,Q2047842,Cuneiform Artifact CDLI Seals 008794 (physical),rewrite,9,1,written,,
590600,Q2047844,Cuneiform Tablet BM 071709,rewrite,10,1,written,,
348021,Q2047846,Cuneiform Tablet AlT 054,rewrite,10,1,written,,
383125,Q2047848,"Cuneiform Tablet OIP 092, 0439",rewrite,10,1,written,,
423354,Q2047849,Cuneiform Tablet NBTS 25,rewrite,10,1,written,,
544808,Q2047851,Cuneiform Artifact CDLI Seals 022455 (physical),rewrite,8,1,written,,
441968,Q2047853,"Cuneiform Tablet KBo 48, 027",rewrite,10,1,written,,
505554,Q2047855,Cuneiform Tablet YBC 16761,rewrite,10,1,written,,
526234,Q2047857,"Cuneiform Tablet ABAW 143, 116",rewrite,10,1,written,,
366489,Q2047859,"Cuneiform Tablet CT 56, 174",rewrite,9,1,written,,
400434,Q2047861,Cuneiform Tablet K 13730,rewrite,10,1,written,,
553334,Q2047863,Cuneiform Tablet Nbn. 179,rewrite,10,1,written,,
562890,Q2047865,Cuneiform Tablet BM 036015,rewrite,8,1,written,,
598230,Q2047867,Cuneiform Tablet BM 084472,rewrite,10,1,written,,
316271,Q2047869,Cuneiform Tablet BM 015064,rewrite,11,1,written,,
456254,Q2047871,Cuneiform Artifact CDLI Seals 003544 (composite),rewrite,10,0,written,,
578064,Q2047873,Cuneiform Tablet BM 053125,rewrite,9,1,written,,
245571,Q2047875,Cuneiform Tablet P245571,rewrite,10,1,written,,
340411,Q2047877,"Cuneiform Tablet BPOA 01, 1756",rewrite,11,1,written,,
213311,Q2047879,"Cuneiform Tablet HSS 10, 045",rewrite,9,1,written,,
434868,Q2047881,"Cuneiform Tablet KBo 07, 43",rewrite,10,1,written,,
3925,Q2047883,"Cuneiform Tablet IM 134467,3",rewrite,10,1,written,,
313589,Q2047885,"Cuneiform Tablet CT 53, 174",rewrite,11,1,written,,
132419,Q2047887,"Cuneiform Tablet TCTI 2, 03164",rewrite,11,1,written,,
376870,Q2047889,Cuneiform Tablet BM 111090,rewrite,10,1,written,,
502291,Q2047891,"Cuneiform Tablet TCTI 3, 08733",rewrite,11,1,written,,
507569,Q2047893,Cuneiform Tablet YBC 02268,rewrite,7,1,written,,
551309,Q2047895,"Cuneiform Tablet TMH 02-3, 148",rewrite,11,1,written,,
454269,Q2047898,Cuneiform Artifact CDLI Seals 001560 (composite),rewrite,10,0,written,,
436855,Q2047900,"Cuneiform Tablet KBo 24, 045 + KBo 24, 045 + KBo 38, 196",rewrite,10,1,written,,
533935,Q2047902,Cuneiform Artifact CDLI Seals 004518.2 (composite),rewrite,7,0,written,,
389528,Q2047906,"Cuneiform Tablet TLB 01, 046",rewrite,10,1,written,,
402409,Q2047908,Cuneiform Tablet K 17015,rewrite,10,1,written,,
259552,Q2047910,"Cuneiform Tablet Pihans 136, 69 2",rewrite,11,1,written,,
564047,Q2047912,Cuneiform Tablet BM 038832,rewrite,10,1,written,,
1918,Q2047914,"Cuneiform Tablet ATU 3, pl. 082, W 13917",rewrite,10,1,written,,
532627,Q2047916,Cuneiform Tablet SPAB 165,rewrite,11,1,written,,
397536,Q2047918,Cuneiform Tablet K 08210,rewrite,10,1,written,,
437747,Q2047920,"Cuneiform Tablet KBo 29, 130",rewrite,10,1,written,,
224062,Q2047922,Cuneiform Tablet OBTR 282,rewrite,11,1,written,,
481373,Q2047924,"Cuneiform Tablet MHET 2/1, 129",rewrite,10,1,written,,
377762,Q2047926,Cuneiform Tablet BM 112586,rewrite,10,1,written,,
272602,Q2047928,Cuneiform Tablet P272602,rewrite,9,1,written,,
519577,Q2047930,Cuneiform Artifact CDLI Seals 014207 (composite),rewrite,10,0,written,,
563782,Q2047932,Cuneiform Tablet BM 038388,rewrite,8,1,written,,
2637,Q2047934,Cuneiform Tablet IM 046056,rewrite,10,1,written,,
495275,Q2047938,Cuneiform Tablet P495275,rewrite,8,1,written,,
430082,Q2047940,"Cuneiform Artifact RINAP 3/1 Sennacherib 023, ex. 001",rewrite,11,1,written,,
408511,Q2047942,"Cuneiform Tablet HSS 13, 324",rewrite,10,1,written,,
584213,Q2047944,Cuneiform Tablet BM 064263,rewrite,9,1,written,,
295393,Q2047946,Cuneiform Tablet MLC 00598,rewrite,10,1,written,,
286550,Q2047948,Cuneiform Tablet NBC 06319,rewrite,10,1,written,,
590315,Q2047949,Cuneiform Tablet BM 071384,rewrite,9,1,written,,
570141,Q2047951,Cuneiform Tablet BM 045248,rewrite,7,1,written,,
423641,Q2047953,"Cuneiform Tablet CT 14, pl. 35, Sm 1316",rewrite,11,2,written,,
526721,Q2047955,"Cuneiform Tablet ABAW 143, 623",rewrite,9,1,written,,
475021,Q2047957,Cuneiform Artifact CDLI Seals 008244 (physical),rewrite,9,1,written,,
577684,Q2047959,Cuneiform Tablet BM 052714,rewrite,9,1,written,,
279808,Q2047961,Cuneiform Tablet N 5729,rewrite,10,1,written,,
383430,Q2047963,"Cuneiform Tablet OIP 092, 0744",rewrite,10,1,written,,
281295,Q2047965,Cuneiform Tablet N 7566,rewrite,8,1,written,,
319491,Q2047967,Cuneiform Tablet BM 021568,rewrite,11,1,written,,
424184,Q2047969,Cuneiform Tablet MAH 16391,rewrite,8,1,written,,
497248,Q2047971,"Cuneiform Tablet MARI 06, p. 563, 565",rewrite,11,1,written,,
568988,Q2047973,Cuneiform Tablet BM 043888,rewrite,9,1,written,,
592328,Q2047977,Cuneiform Tablet BM 073936,rewrite,10,1,written,,
302377,Q2047979,Cuneiform Tablet NCBT 00324,rewrite,11,1,written,,
232159,Q2047981,"Cuneiform Artifact RIME 3/1.01.06.04, ex. 342",rewrite,11,1,written,,
354517,Q2047983,"Cuneiform Tablet ARM 25, 778",rewrite,11,1,written,,
511452,Q2047985,Cuneiform Artifact CDLI Seals 012975 (physical),rewrite,9,1,written,,
442352,Q2047987,"Cuneiform Tablet KBo 49, 125",rewrite,10,1,written,,
251477,Q2047989,"Cuneiform Tablet MSCT 2, 036-037",rewrite,8,1,written,,
207217,Q2047991,Cuneiform Tablet BM 027547,rewrite,11,1,written,,
576996,Q2047993,Cuneiform Tablet BM 051963,rewrite,9,1,written,,
445497,Q2047995,"Cuneiform Tablet KUB 34, 088",rewrite,10,1,written,,
527833,Q2047998,Cuneiform Tablet BM 097894,rewrite,10,1,written,,
547232,Q2048000,Cuneiform Artifact CDLI Seals 024660 (physical),rewrite,6,1,written,,
422953,Q2048002,"Cuneiform Tablet RINAP 2, Sargon II 092 ex. 023",rewrite,11,1,written,,
563297,Q2048004,Cuneiform Tablet BM 037371,rewrite,7,1,written,,
107242,Q2048006,"Cuneiform Artifact BRM 3, 012",rewrite,10,1,written,,
457853,Q2048008,Cuneiform Artifact CDLI Seals 005143 (composite),rewrite,10,0,written,,
317876,Q2048010,Cuneiform Tablet BM 018182,rewrite,11,1,written,,
2322,Q2048012,"Cuneiform Tablet IM 023436,10",rewrite,10,1,written,,
552933,Q2048014,Cuneiform Tablet Nbn. 1092,rewrite,10,1,written,,
461432,Q2048016,Cuneiform Artifact UM 84-26-069,rewrite,8,1,written,,
430597,Q2048018,Cuneiform Artifact CDLI Seals 000501 (composite),rewrite,10,0,written,,
599837,Q2048020,Cuneiform Tablet BM 096239,rewrite,11,1,written,,
259047,Q2048022,"Cuneiform Tablet PBS 08/2, 260",rewrite,10,1,written,,
532332,Q2048024,"Cuneiform Tablet BiMes 29 = TFR 2, Terqa 5-07",rewrite,11,1,written,,
397023,Q2048026,Cuneiform Tablet K 07097,rewrite,10,1,written,,
437252,Q2048028,"Cuneiform Tablet KBo 26, 198",rewrite,10,1,written,,
503896,Q2048030,Cuneiform Tablet RS 20.0220,rewrite,9,0,written,,
272317,Q2048032,"Cuneiform Tablet Emar 6/1, p. 239, Msk 7498d",rewrite,9,1,written,,
377277,Q2048034,Cuneiform Tablet BM 113118,rewrite,10,1,written,,
564552,Q2048036,Cuneiform Tablet BM 039668,rewrite,8,1,written,,
519062,Q2048038,"Cuneiform Artifact RINBE 2, Nabonidus 37, ex. 14",rewrite,11,1,written,,
584706,Q2048040,Cuneiform Tablet BM 064928,rewrite,10,1,written,,
481666,Q2048042,Cuneiform Tablet TCD 4687/10,rewrite,10,1,written,,
585814,Q2048044,Cuneiform Tablet BM 066263,rewrite,9,1,written,,
502784,Q2048046,Cuneiform Artifact CDLI Seals 012411 (physical),rewrite,7,1,written,,
247059,Q2048048,Cuneiform Tablet P247059,rewrite,10,1,written,,
369269,Q2048049,Cuneiform Tablet KAR 300,rewrite,11,1,written,,
598725,Q2048051,Cuneiform Tablet BM 087990,rewrite,10,1,written,,
314759,Q2048055,"Cuneiform Tablet CT 55, 368",rewrite,10,1,written,,
505041,Q2048057,Cuneiform Tablet YBC 14112,rewrite,7,1,written,,
294994,Q2048059,Cuneiform Tablet MLC 00186,rewrite,10,1,written,,
400121,Q2048061,Cuneiform Tablet K 12893,rewrite,10,1,written,,
238554,Q2048063,"Cuneiform Tablet CT 54, 168",rewrite,11,1,written,,
213604,Q2048065,"Cuneiform Tablet ITT 1, 01141",rewrite,10,1,written,,
340104,Q2048067,"Cuneiform Tablet BPOA 01, 1449",rewrite,11,1,written,,
245064,Q2048069,Cuneiform Tablet P245064,rewrite,10,1,written,,
456741,Q2048071,Cuneiform Artifact CDLI Seals 004031 (composite),rewrite,10,0,written,,
578571,Q2048073,Cuneiform Tablet BM 053870,rewrite,9,1,written,,
507586,Q2048075,Cuneiform Tablet YBC 02593,rewrite,7,1,written,,
309868,Q2048077,Cuneiform Tablet YBC 09146,rewrite,11,1,written,,
560842,Q2048079,Cuneiform Tablet BM 022547,rewrite,9,1,written,,
587829,Q2048081,Cuneiform Tablet BM 068739,rewrite,9,1,written,,
465922,Q2048083,"Cuneiform Artifact RIMA 1.0.069.001, ex. 03",rewrite,11,1,written,,
454286,Q2048085,Cuneiform Artifact CDLI Seals 001576.2 (composite),rewrite,10,0,written,,
478613,Q2048089,Cuneiform Artifact CDLI Seals 011819 (physical),rewrite,9,1,written,,
240266,Q2048091,Cuneiform Tablet Sm 0419,rewrite,11,1,written,,
453543,Q2048093,"Cuneiform Tablet PBS 02/1, 197",rewrite,9,1,written,,
435795,Q2048095,"Cuneiform Tablet KBo 15, 14",rewrite,10,1,written,,
556423,Q2048098,"Cuneiform Tablet MC 24, no. 108",rewrite,11,1,written,,
498447,Q2048100,Cuneiform Tablet YBC 15168,rewrite,11,1,written,,
339924,Q2048102,"Cuneiform Tablet BPOA 01, 1269",rewrite,11,1,written,,
566095,Q2048104,Cuneiform Tablet BM 036935,rewrite,9,1,written,,
434887,Q2048106,"Cuneiform Tablet KBo 07, 63",rewrite,10,1,written,,
208418,Q2048108,Cuneiform Tablet BM 024558,rewrite,11,1,written,,
583539,Q2048110,Cuneiform Tablet BM 063415,rewrite,9,1,written,,
326628,Q2048112,"Cuneiform Tablet CUSAS 30, 189",rewrite,9,1,written,,
223748,Q2048116,"Cuneiform Tablet MSKH 1, IM 050026",rewrite,8,1,written,,
370048,Q2048120,"Cuneiform Tablet MDP 18, 012",rewrite,9,1,written,,
324615,Q2048124,Cuneiform Tablet CUNES 49-15-609,rewrite,10,1,written,,
581504,Q2048126,Cuneiform Tablet BM 061130,rewrite,10,1,written,,
277115,Q2057710,Cuneiform Tablet N 2004,rewrite,11,1,written,,
419300,Q2057712,Cuneiform Tablet K 20961,rewrite,10,1,written,,
372075,Q2057716,"Cuneiform Tablet VS 06, 180",rewrite,9,1,written,,
561750,Q2057720,Cuneiform Tablet BM 031740,rewrite,9,1,written,,
392221,Q2057722,"Cuneiform Artifact RINAP 5/1 Ashurbanipal 003, ex. 133 ?",rewrite,11,1,written,,
368881,Q2057724,Cuneiform Tablet TMN Ist Ni 05211,rewrite,10,1,written,,
447150,Q2057726,"Cuneiform Tablet KUB 53, 033",rewrite,10,1,written,,
411730,Q2057728,Cuneiform Tablet CUNES 52-17-079,rewrite,8,1,written,,
514650,Q2057730,"Cuneiform Artifact RINAP 5/1 Ashurbanipal 068, ex. 004",rewrite,11,1,written,,
519598,Q2057734,Cuneiform Artifact CDLI Seals 014218 (composite),rewrite,10,0,written,,
589134,Q2057738,Cuneiform Tablet BM 070056,rewrite,9,1,written,,
569360,Q2063549,Cuneiform Tablet BM 044382,rewrite,7,1,written,,
202015,Q2063551,Cuneiform Tablet BM 100574,rewrite,10,1,written,,
542030,Q2063557,Cuneiform Artifact CDLI Seals 021192 (physical),rewrite,8,1,written,,
307175,Q2063559,"Cuneiform Tablet YOS 02, 102",rewrite,11,1,written,,
121720,Q2063561,Cuneiform Tablet Nebraska 35,rewrite,10,1,written,,
249944,Q2063566,Cuneiform Tablet AUAM 73.2684,rewrite,8,1,written,,
351715,Q2063568,"Cuneiform Tablet ARM 19, 176",rewrite,11,1,written,,
378478,Q2063570,Cuneiform Tablet BM 087039,rewrite,10,1,written,,
440695,Q2063572,"Cuneiform Tablet KBo 43, 228 + KBo 24, 080",rewrite,10,1,written,,
353728,Q2063574,"Cuneiform Tablet ARM 24, 313 + M 08805bis",rewrite,11,1,written,,
575343,Q2063576,Cuneiform Tablet BM 077717,rewrite,7,1,written,,
305148,Q2063578,"Cuneiform Tablet YOS 17, 291",rewrite,11,1,written,,
513195,Q2063580,"Cuneiform Tablet OIP 043, 182 TA 1931 T076",rewrite,10,1,written,,
441987,Q2063582,"Cuneiform Tablet KBo 48, 046",rewrite,10,1,written,,
386632,Q2063584,"Cuneiform Tablet TCL 01, 196",rewrite,10,1,written,,
366466,Q2063586,"Cuneiform Tablet CT 56, 151",rewrite,10,1,written,,
470223,Q2063588,Cuneiform Tablet PTS 2127,rewrite,11,1,written,,
426443,Q2063590,Cuneiform Tablet Meier Maqlu 02 Sm 0673,rewrite,11,1,written,,
283752,Q2063596,"Cuneiform Tablet CT 42, 30 BM 017149",rewrite,10,1,written,,
595117,Q2063598,Cuneiform Tablet BM 079618,rewrite,10,1,written,,
330206,Q2063600,Cuneiform Tablet Christie's Erlenmeyer no. 68d,rewrite,8,1,written,,
263506,Q2063602,Cuneiform Tablet MUN 263,rewrite,11,1,written,,
508673,Q2063604,Cuneiform Tablet IM 052012,rewrite,9,1,written,,
255967,Q2063608,Cuneiform Tablet UM 29-15-125,rewrite,10,1,written,,
140233,Q2063612,"Cuneiform Tablet UTI 3, 2214",rewrite,11,1,written,,
350807,Q2063614,"Cuneiform Tablet ARM 12, 364",rewrite,11,1,written,,
600216,Q2063616,Cuneiform Tablet BM 096908,rewrite,9,1,written,,
515942,Q2063618,"Cuneiform Artifact CUSAS 40, 1158",rewrite,9,1,written,,
421386,Q2063620,Cuneiform Tablet CDCPP 012,rewrite,8,1,written,,
511002,Q2063622,"Cuneiform Tablet VS 29, 108",rewrite,10,1,written,,
410822,Q2063624,Cuneiform Tablet CUNES 50-02-060,rewrite,8,1,written,,
547662,Q2063626,Cuneiform Artifact CDLI Seals 025087 (physical),rewrite,9,1,written,,
329477,Q2063628,Cuneiform Tablet CUNES 48-02-103,rewrite,9,1,written,,
572486,Q2063630,Cuneiform Tablet BM 047398,rewrite,9,1,written,,
442702,Q2063632,"Cuneiform Tablet KBo 50, 178",rewrite,10,1,written,,
354147,Q2063636,"Cuneiform Tablet ARM 25, 408",rewrite,11,1,written,,
302727,Q2063638,Cuneiform Tablet NCBT 00674,rewrite,11,1,written,,
469452,Q2063640,Cuneiform Tablet U 30768,rewrite,8,1,written,,
251027,Q2063642,"Cuneiform Tablet CUSAS 09, 091",rewrite,8,1,written,,
591857,Q2063643,Cuneiform Tablet BM 073348,rewrite,9,1,written,,
398786,Q2063645,Cuneiform Tablet K 10622,rewrite,10,1,written,,
353682,Q2063647,"Cuneiform Tablet ARM 24, 267",rewrite,11,1,written,,
602381,Q2063649,Cuneiform Tablet BM 114777,rewrite,10,1,written,,
423211,Q2063651,"Cuneiform Artifact RINAP 5/1 Ashurbanipal 010, ex. 012",rewrite,11,1,written,,
475471,Q2063653,Cuneiform Artifact CDLI Seals 008731 (physical),rewrite,10,1,written,,
286100,Q2063655,Cuneiform Tablet OIM A31611,rewrite,9,1,written,,
494937,Q2063657,"Cuneiform Tablet MDP 22, 062",rewrite,11,1,written,,
348164,Q2063659,Cuneiform Tablet AlT 197,rewrite,10,1,written,,
526371,Q2063663,"Cuneiform Tablet ABAW 143, 270",rewrite,11,1,written,,
399894,Q2063666,Cuneiform Tablet K 12515,rewrite,10,1,written,,
383060,Q2063668,"Cuneiform Tablet OIP 092, 0374",rewrite,10,1,written,,
570511,Q2063670,Cuneiform Tablet BM 046652,rewrite,9,1,written,,
266354,Q2063672,Cuneiform Tablet CBS 11192a,rewrite,7,1,written,,
495625,Q2063674,Cuneiform Tablet P495625,rewrite,8,1,written,,
352990,Q2063676,"Cuneiform Tablet ARM 23, 202",rewrite,11,1,written,,
590745,Q2063678,Cuneiform Tablet BM 071865,rewrite,9,1,written,,
386798,Q2063680,"Cuneiform Tablet TCL 09, 128",rewrite,9,1,written,,
470389,Q2063682,Cuneiform Tablet PTS 2296,rewrite,10,1,written,,
206955,Q2063684,Cuneiform Tablet BM 025521,rewrite,11,1,written,,
204968,Q2063686,Cuneiform Tablet BM 026112,rewrite,11,1,written,,
597080,Q2063688,Cuneiform Tablet BM 083525,rewrite,10,1,written,,
443810,Q2063690,"Cuneiform Tablet KUB 03, 081",rewrite,10,1,written,,
261491,Q2063692,"Cuneiform Tablet BE 09, 061",rewrite,10,1,written,,
497618,Q2063694,"Cuneiform Tablet Studia Orontica 6, p. 59 TH02-T0411",rewrite,11,1,written,,
232509,Q2063696,"Cuneiform Artifact RIME 3/1.01.07.024, ex. 15",rewrite,11,1,written,,
337469,Q2063698,Cuneiform Tablet OIM A03260,rewrite,11,1,written,,
592778,Q2063700,Cuneiform Tablet BM 074666,rewrite,10,1,written,,
140399,Q2063702,"Cuneiform Tablet UTI 4, 2380",rewrite,11,1,written,,
436910,Q2063704,"Cuneiform Tablet KBo 24, 128",rewrite,10,1,written,,
273855,Q2063708,Cuneiform Tablet Education in the Earliest Schools 041,rewrite,7,1,written,,
347291,Q2063710,"Cuneiform Tablet Tall Munbaqa-Ekalte 2, 46",rewrite,9,1,written,,
529084,Q2063712,Cuneiform Artifact CDLI Seals 016611 (physical),rewrite,6,1,written,,
533870,Q2063714,Cuneiform Artifact CDLI Seals 004301.1 (composite),rewrite,7,0,written,,
