review_decision,review_notes,old_cdli_id,canonical_factgrid_qid,canonical_factgrid_url,duplicate_factgrid_qid,duplicate_factgrid_url,canonical_label,duplicate_label_to_preserve,all_labels_seen,duplicate_group_qids,duplicate_count_for_cdli_id,reuse_pool_status,future_reuse_status,source_duplicate_audit,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3
,,P456624,Q1925063,https://database.factgrid.de/wiki/Item:Q1925063,Q2143241,https://database.factgrid.de/wiki/Item:Q2143241,Cuneiform Seal (not impression) CDLI Seals 003914 (composite),Cuneiform Seal (not impression) CDLI Seals 003914 (composite),Cuneiform Seal (not impression) CDLI Seals 003914 (composite) | Cuneiform Artifact CDLI Seals 003914 (composite),Q2143241,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456628,Q1925071,https://database.factgrid.de/wiki/Item:Q1925071,Q2164856,https://database.factgrid.de/wiki/Item:Q2164856,Cuneiform Seal (not impression) CDLI Seals 003918 (composite),Cuneiform Seal (not impression) CDLI Seals 003918 (composite),Cuneiform Seal (not impression) CDLI Seals 003918 (composite) | Cuneiform Artifact CDLI Seals 003918 (composite),Q2164856,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456649,Q1925114,https://database.factgrid.de/wiki/Item:Q1925114,Q2152962,https://database.factgrid.de/wiki/Item:Q2152962,Cuneiform Seal (not impression) CDLI Seals 003939 (composite),Cuneiform Seal (not impression) CDLI Seals 003939 (composite),Cuneiform Seal (not impression) CDLI Seals 003939 (composite) | Cuneiform Artifact CDLI Seals 003939 (composite),Q2152962,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456653,Q1925122,https://database.factgrid.de/wiki/Item:Q1925122,Q2166681,https://database.factgrid.de/wiki/Item:Q2166681,Cuneiform Seal (not impression) CDLI Seals 003943 (composite),Cuneiform Seal (not impression) CDLI Seals 003943 (composite),Cuneiform Seal (not impression) CDLI Seals 003943 (composite) | Cuneiform Artifact CDLI Seals 003943 (composite),Q2166681,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456669,Q1925154,https://database.factgrid.de/wiki/Item:Q1925154,Q2160078,https://database.factgrid.de/wiki/Item:Q2160078,Cuneiform Seal (not impression) CDLI Seals 003959 (composite),Cuneiform Seal (not impression) CDLI Seals 003959 (composite),Cuneiform Seal (not impression) CDLI Seals 003959 (composite) | Cuneiform Artifact CDLI Seals 003959 (composite),Q2160078,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456686,Q1925187,https://database.factgrid.de/wiki/Item:Q1925187,Q2159598,https://database.factgrid.de/wiki/Item:Q2159598,Cuneiform Seal (not impression) CDLI Seals 003976 (composite),Cuneiform Seal (not impression) CDLI Seals 003976 (composite),Cuneiform Seal (not impression) CDLI Seals 003976 (composite) | Cuneiform Artifact CDLI Seals 003976 (composite),Q2159598,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456690,Q1925192,https://database.factgrid.de/wiki/Item:Q1925192,Q2161881,https://database.factgrid.de/wiki/Item:Q2161881,Cuneiform Seal (not impression) CDLI Seals 003980 (composite),Cuneiform Seal (not impression) CDLI Seals 003980 (composite),Cuneiform Seal (not impression) CDLI Seals 003980 (composite) | Cuneiform Artifact CDLI Seals 003980 (composite),Q2161881,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456716,Q1925246,https://database.factgrid.de/wiki/Item:Q1925246,Q2167609,https://database.factgrid.de/wiki/Item:Q2167609,Cuneiform Seal (not impression) CDLI Seals 004006 (physical),Cuneiform Seal (not impression) CDLI Seals 004006 (physical),Cuneiform Seal (not impression) CDLI Seals 004006 (physical) | Cuneiform Artifact CDLI Seals 004006 (physical),Q2167609,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456782,Q1925371,https://database.factgrid.de/wiki/Item:Q1925371,Q2164826,https://database.factgrid.de/wiki/Item:Q2164826,Cuneiform Seal (not impression) CDLI Seals 004072 (composite),Cuneiform Seal (not impression) CDLI Seals 004072 (composite),Cuneiform Seal (not impression) CDLI Seals 004072 (composite) | Cuneiform Artifact CDLI Seals 004072 (composite),Q2164826,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456794,Q1925392,https://database.factgrid.de/wiki/Item:Q1925392,Q2158047,https://database.factgrid.de/wiki/Item:Q2158047,Cuneiform Seal (not impression) CDLI Seals 004084 (composite),Cuneiform Seal (not impression) CDLI Seals 004084 (composite),Cuneiform Seal (not impression) CDLI Seals 004084 (composite) | Cuneiform Artifact CDLI Seals 004084 (composite),Q2158047,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456805,Q1925418,https://database.factgrid.de/wiki/Item:Q1925418,Q2160599,https://database.factgrid.de/wiki/Item:Q2160599,Cuneiform Seal (not impression) CDLI Seals 004095 (composite),Cuneiform Seal (not impression) CDLI Seals 004095 (composite),Cuneiform Seal (not impression) CDLI Seals 004095 (composite) | Cuneiform Artifact CDLI Seals 004095 (composite),Q2160599,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456813,Q1925434,https://database.factgrid.de/wiki/Item:Q1925434,Q2158599,https://database.factgrid.de/wiki/Item:Q2158599,Cuneiform Seal (not impression) CDLI Seals 004103 (composite),Cuneiform Seal (not impression) CDLI Seals 004103 (composite),Cuneiform Seal (not impression) CDLI Seals 004103 (composite) | Cuneiform Artifact CDLI Seals 004103 (composite),Q2158599,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456825,Q1925459,https://database.factgrid.de/wiki/Item:Q1925459,Q2147550,https://database.factgrid.de/wiki/Item:Q2147550,Cuneiform Seal (not impression) CDLI Seals 004115 (composite),Cuneiform Seal (not impression) CDLI Seals 004115 (composite),Cuneiform Seal (not impression) CDLI Seals 004115 (composite) | Cuneiform Artifact CDLI Seals 004115 (composite),Q2147550,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456829,Q1925466,https://database.factgrid.de/wiki/Item:Q1925466,Q2166355,https://database.factgrid.de/wiki/Item:Q2166355,Cuneiform Seal (not impression) CDLI Seals 004119 (composite),Cuneiform Seal (not impression) CDLI Seals 004119 (composite),Cuneiform Seal (not impression) CDLI Seals 004119 (composite) | Cuneiform Artifact CDLI Seals 004119 (composite),Q2166355,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456833,Q1925474,https://database.factgrid.de/wiki/Item:Q1925474,Q2154993,https://database.factgrid.de/wiki/Item:Q2154993,Cuneiform Seal (not impression) CDLI Seals 004123 (composite),Cuneiform Seal (not impression) CDLI Seals 004123 (composite),Cuneiform Seal (not impression) CDLI Seals 004123 (composite) | Cuneiform Artifact CDLI Seals 004123 (composite),Q2154993,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456844,Q1925492,https://database.factgrid.de/wiki/Item:Q1925492,Q2155207,https://database.factgrid.de/wiki/Item:Q2155207,Cuneiform Seal (not impression) CDLI Seals 004134 (composite),Cuneiform Seal (not impression) CDLI Seals 004134 (composite),Cuneiform Seal (not impression) CDLI Seals 004134 (composite) | Cuneiform Artifact CDLI Seals 004134 (composite),Q2155207,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456852,Q1925512,https://database.factgrid.de/wiki/Item:Q1925512,Q2163398,https://database.factgrid.de/wiki/Item:Q2163398,Cuneiform Seal (not impression) CDLI Seals 004142 (composite),Cuneiform Seal (not impression) CDLI Seals 004142 (composite),Cuneiform Seal (not impression) CDLI Seals 004142 (composite) | Cuneiform Artifact CDLI Seals 004142 (composite),Q2163398,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456864,Q1925536,https://database.factgrid.de/wiki/Item:Q1925536,Q2152252,https://database.factgrid.de/wiki/Item:Q2152252,Cuneiform Seal (not impression) CDLI Seals 004154 (composite),Cuneiform Seal (not impression) CDLI Seals 004154 (composite),Cuneiform Seal (not impression) CDLI Seals 004154 (composite) | Cuneiform Artifact CDLI Seals 004154 (composite),Q2152252,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456872,Q1925552,https://database.factgrid.de/wiki/Item:Q1925552,Q2150328,https://database.factgrid.de/wiki/Item:Q2150328,Cuneiform Seal (not impression) CDLI Seals 004162 (composite),Cuneiform Seal (not impression) CDLI Seals 004162 (composite),Cuneiform Seal (not impression) CDLI Seals 004162 (composite) | Cuneiform Artifact CDLI Seals 004162 (composite),Q2150328,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456891,Q1925588,https://database.factgrid.de/wiki/Item:Q1925588,Q2168218,https://database.factgrid.de/wiki/Item:Q2168218,Cuneiform Seal (not impression) CDLI Seals 004181 (composite),Cuneiform Seal (not impression) CDLI Seals 004181 (composite),Cuneiform Seal (not impression) CDLI Seals 004181 (composite) | Cuneiform Artifact CDLI Seals 004181 (composite),Q2168218,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456901,Q1925609,https://database.factgrid.de/wiki/Item:Q1925609,Q2156741,https://database.factgrid.de/wiki/Item:Q2156741,Cuneiform Seal (not impression) CDLI Seals 004191 (composite),Cuneiform Seal (not impression) CDLI Seals 004191 (composite),Cuneiform Seal (not impression) CDLI Seals 004191 (composite) | Cuneiform Artifact CDLI Seals 004191 (composite),Q2156741,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456917,Q1925641,https://database.factgrid.de/wiki/Item:Q1925641,Q2163778,https://database.factgrid.de/wiki/Item:Q2163778,Cuneiform Seal (not impression) CDLI Seals 004207 (composite),Cuneiform Seal (not impression) CDLI Seals 004207 (composite),Cuneiform Seal (not impression) CDLI Seals 004207 (composite) | Cuneiform Artifact CDLI Seals 004207 (composite),Q2163778,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456921,Q1925649,https://database.factgrid.de/wiki/Item:Q1925649,Q2151869,https://database.factgrid.de/wiki/Item:Q2151869,Cuneiform Seal (not impression) CDLI Seals 004211 (composite),Cuneiform Seal (not impression) CDLI Seals 004211 (composite),Cuneiform Seal (not impression) CDLI Seals 004211 (composite) | Cuneiform Artifact CDLI Seals 004211 (composite),Q2151869,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456937,Q1925678,https://database.factgrid.de/wiki/Item:Q1925678,Q2149519,https://database.factgrid.de/wiki/Item:Q2149519,Cuneiform Seal (not impression) CDLI Seals 004227 (composite),Cuneiform Seal (not impression) CDLI Seals 004227 (composite),Cuneiform Seal (not impression) CDLI Seals 004227 (composite) | Cuneiform Artifact CDLI Seals 004227 (composite),Q2149519,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456940,Q1925684,https://database.factgrid.de/wiki/Item:Q1925684,Q2161366,https://database.factgrid.de/wiki/Item:Q2161366,Cuneiform Seal (not impression) CDLI Seals 004230 (composite),Cuneiform Seal (not impression) CDLI Seals 004230 (composite),Cuneiform Seal (not impression) CDLI Seals 004230 (composite) | Cuneiform Artifact CDLI Seals 004230 (composite),Q2161366,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456956,Q1925718,https://database.factgrid.de/wiki/Item:Q1925718,Q2158942,https://database.factgrid.de/wiki/Item:Q2158942,Cuneiform Seal (not impression) CDLI Seals 004246 (composite),Cuneiform Seal (not impression) CDLI Seals 004246 (composite),Cuneiform Seal (not impression) CDLI Seals 004246 (composite) | Cuneiform Artifact CDLI Seals 004246 (composite),Q2158942,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456960,Q1925726,https://database.factgrid.de/wiki/Item:Q1925726,Q2147192,https://database.factgrid.de/wiki/Item:Q2147192,Cuneiform Seal (not impression) CDLI Seals 004250 (composite),Cuneiform Seal (not impression) CDLI Seals 004250 (composite),Cuneiform Seal (not impression) CDLI Seals 004250 (composite) | Cuneiform Artifact CDLI Seals 004250 (composite),Q2147192,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456976,Q1925758,https://database.factgrid.de/wiki/Item:Q1925758,Q2154186,https://database.factgrid.de/wiki/Item:Q2154186,Cuneiform Seal (not impression) CDLI Seals 004266 (composite),Cuneiform Seal (not impression) CDLI Seals 004266 (composite),Cuneiform Seal (not impression) CDLI Seals 004266 (composite) | Cuneiform Artifact CDLI Seals 004266 (composite),Q2154186,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456983,Q1925772,https://database.factgrid.de/wiki/Item:Q1925772,Q2166311,https://database.factgrid.de/wiki/Item:Q2166311,Cuneiform Seal (not impression) CDLI Seals 004273 (composite),Cuneiform Seal (not impression) CDLI Seals 004273 (composite),Cuneiform Seal (not impression) CDLI Seals 004273 (composite) | Cuneiform Artifact CDLI Seals 004273 (composite),Q2166311,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P456999,Q1925805,https://database.factgrid.de/wiki/Item:Q1925805,Q2154946,https://database.factgrid.de/wiki/Item:Q2154946,Cuneiform Seal (not impression) CDLI Seals 004289 (composite),Cuneiform Seal (not impression) CDLI Seals 004289 (composite),Cuneiform Seal (not impression) CDLI Seals 004289 (composite) | Cuneiform Artifact CDLI Seals 004289 (composite),Q2154946,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457019,Q1925846,https://database.factgrid.de/wiki/Item:Q1925846,Q2148477,https://database.factgrid.de/wiki/Item:Q2148477,Cuneiform Seal (not impression) CDLI Seals 004309 (composite),Cuneiform Seal (not impression) CDLI Seals 004309 (composite),Cuneiform Seal (not impression) CDLI Seals 004309 (composite) | Cuneiform Artifact CDLI Seals 004309 (composite),Q2148477,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457035,Q1925876,https://database.factgrid.de/wiki/Item:Q1925876,Q2142926,https://database.factgrid.de/wiki/Item:Q2142926,Cuneiform Seal (not impression) CDLI Seals 004325 (composite),Cuneiform Seal (not impression) CDLI Seals 004325 (composite),Cuneiform Seal (not impression) CDLI Seals 004325 (composite) | Cuneiform Artifact CDLI Seals 004325 (composite),Q2142926,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457039,Q1925884,https://database.factgrid.de/wiki/Item:Q1925884,Q2165164,https://database.factgrid.de/wiki/Item:Q2165164,Cuneiform Seal (not impression) CDLI Seals 004329 (composite),Cuneiform Seal (not impression) CDLI Seals 004329 (composite),Cuneiform Seal (not impression) CDLI Seals 004329 (composite) | Cuneiform Artifact CDLI Seals 004329 (composite),Q2165164,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457042,Q1925887,https://database.factgrid.de/wiki/Item:Q1925887,Q2166970,https://database.factgrid.de/wiki/Item:Q2166970,Cuneiform Seal (not impression) CDLI Seals 004332 (composite),Cuneiform Seal (not impression) CDLI Seals 004332 (composite),Cuneiform Seal (not impression) CDLI Seals 004332 (composite) | Cuneiform Artifact CDLI Seals 004332 (composite),Q2166970,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457058,Q1925922,https://database.factgrid.de/wiki/Item:Q1925922,Q2153264,https://database.factgrid.de/wiki/Item:Q2153264,Cuneiform Seal (not impression) CDLI Seals 004348 (composite),Cuneiform Seal (not impression) CDLI Seals 004348 (composite),Cuneiform Seal (not impression) CDLI Seals 004348 (composite) | Cuneiform Artifact CDLI Seals 004348 (composite),Q2153264,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457078,Q1925962,https://database.factgrid.de/wiki/Item:Q1925962,Q2160356,https://database.factgrid.de/wiki/Item:Q2160356,Cuneiform Seal (not impression) CDLI Seals 004368 (composite),Cuneiform Seal (not impression) CDLI Seals 004368 (composite),Cuneiform Seal (not impression) CDLI Seals 004368 (composite) | Cuneiform Artifact CDLI Seals 004368 (composite),Q2160356,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457081,Q1925968,https://database.factgrid.de/wiki/Item:Q1925968,Q2162331,https://database.factgrid.de/wiki/Item:Q2162331,Cuneiform Seal (not impression) CDLI Seals 004371 (composite),Cuneiform Seal (not impression) CDLI Seals 004371 (composite),Cuneiform Seal (not impression) CDLI Seals 004371 (composite) | Cuneiform Artifact CDLI Seals 004371 (composite),Q2162331,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457097,Q1926000,https://database.factgrid.de/wiki/Item:Q1926000,Q2159320,https://database.factgrid.de/wiki/Item:Q2159320,Cuneiform Seal (not impression) CDLI Seals 004387 (composite),Cuneiform Seal (not impression) CDLI Seals 004387 (composite),Cuneiform Seal (not impression) CDLI Seals 004387 (composite) | Cuneiform Artifact CDLI Seals 004387 (composite),Q2159320,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457107,Q1926020,https://database.factgrid.de/wiki/Item:Q1926020,Q2167323,https://database.factgrid.de/wiki/Item:Q2167323,Cuneiform Seal (not impression) CDLI Seals 004397 (composite),Cuneiform Seal (not impression) CDLI Seals 004397 (composite),Cuneiform Seal (not impression) CDLI Seals 004397 (composite) | Cuneiform Artifact CDLI Seals 004397 (composite),Q2167323,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457170,Q1926146,https://database.factgrid.de/wiki/Item:Q1926146,Q2142581,https://database.factgrid.de/wiki/Item:Q2142581,Cuneiform Seal (not impression) CDLI Seals 004460 (composite),Cuneiform Seal (not impression) CDLI Seals 004460 (composite),Cuneiform Seal (not impression) CDLI Seals 004460 (composite) | Cuneiform Artifact CDLI Seals 004460 (composite),Q2142581,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457185,Q1926175,https://database.factgrid.de/wiki/Item:Q1926175,Q2157769,https://database.factgrid.de/wiki/Item:Q2157769,Cuneiform Seal (not impression) CDLI Seals 004475 (composite),Cuneiform Seal (not impression) CDLI Seals 004475 (composite),Cuneiform Seal (not impression) CDLI Seals 004475 (composite) | Cuneiform Artifact CDLI Seals 004475 (composite),Q2157769,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457193,Q1926187,https://database.factgrid.de/wiki/Item:Q1926187,Q2165134,https://database.factgrid.de/wiki/Item:Q2165134,Cuneiform Seal (not impression) CDLI Seals 004483 (composite),Cuneiform Seal (not impression) CDLI Seals 004483 (composite),Cuneiform Seal (not impression) CDLI Seals 004483 (composite) | Cuneiform Artifact CDLI Seals 004483 (composite),Q2165134,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457202,Q1926208,https://database.factgrid.de/wiki/Item:Q1926208,Q2161535,https://database.factgrid.de/wiki/Item:Q2161535,Cuneiform Seal (not impression) CDLI Seals 004492 (composite),Cuneiform Seal (not impression) CDLI Seals 004492 (composite),Cuneiform Seal (not impression) CDLI Seals 004492 (composite) | Cuneiform Artifact CDLI Seals 004492 (composite),Q2161535,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457214,Q1926232,https://database.factgrid.de/wiki/Item:Q1926232,Q2158804,https://database.factgrid.de/wiki/Item:Q2158804,Cuneiform Seal (not impression) CDLI Seals 004504 (composite),Cuneiform Seal (not impression) CDLI Seals 004504 (composite),Cuneiform Seal (not impression) CDLI Seals 004504 (composite) | Cuneiform Artifact CDLI Seals 004504 (composite),Q2158804,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457222,Q1926248,https://database.factgrid.de/wiki/Item:Q1926248,Q2147336,https://database.factgrid.de/wiki/Item:Q2147336,Cuneiform Seal (not impression) CDLI Seals 004512 (composite),Cuneiform Seal (not impression) CDLI Seals 004512 (composite),Cuneiform Seal (not impression) CDLI Seals 004512 (composite) | Cuneiform Artifact CDLI Seals 004512 (composite),Q2147336,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457234,Q1926272,https://database.factgrid.de/wiki/Item:Q1926272,Q2154018,https://database.factgrid.de/wiki/Item:Q2154018,Cuneiform Seal (not impression) CDLI Seals 004524 (composite),Cuneiform Seal (not impression) CDLI Seals 004524 (composite),Cuneiform Seal (not impression) CDLI Seals 004524 (composite) | Cuneiform Artifact CDLI Seals 004524 (composite),Q2154018,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457243,Q1926287,https://database.factgrid.de/wiki/Item:Q1926287,Q2156874,https://database.factgrid.de/wiki/Item:Q2156874,Cuneiform Seal (not impression) CDLI Seals 004533 (composite),Cuneiform Seal (not impression) CDLI Seals 004533 (composite),Cuneiform Seal (not impression) CDLI Seals 004533 (composite) | Cuneiform Artifact CDLI Seals 004533 (composite),Q2156874,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457255,Q1926314,https://database.factgrid.de/wiki/Item:Q1926314,Q2163619,https://database.factgrid.de/wiki/Item:Q2163619,Cuneiform Seal (not impression) CDLI Seals 004545 (composite),Cuneiform Seal (not impression) CDLI Seals 004545 (composite),Cuneiform Seal (not impression) CDLI Seals 004545 (composite) | Cuneiform Artifact CDLI Seals 004545 (composite),Q2163619,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
