Clay_tablet,Clay_tabletLabel,CDLI_ID
https://database.factgrid.de/entity/Q1994122,"Cuneiform Tablet OB Contracts, pl. E6 no. 37",P265636
https://database.factgrid.de/entity/Q1994123,"Cuneiform Tablet AUCT 3, 307",P104519
https://database.factgrid.de/entity/Q1994124,"Cuneiform Tablet OB Contracts, pl. E6 no. 38",P257099
https://database.factgrid.de/entity/Q1994125,"Cuneiform Tablet AUCT 3, 308",P104520
https://database.factgrid.de/entity/Q1994126,"Cuneiform Tablet AUCT 3, 309",P104521
https://database.factgrid.de/entity/Q1994127,"Cuneiform Tablet AUCT 3, 310",P104522
https://database.factgrid.de/entity/Q1994128,"Cuneiform Tablet AUCT 3, 311",P104523
https://database.factgrid.de/entity/Q1994129,"Cuneiform Tablet AUCT 3, 312",P104524
https://database.factgrid.de/entity/Q1994130,"Cuneiform Tablet AUCT 3, 313",P104525
https://database.factgrid.de/entity/Q1994131,"Cuneiform Tablet AUCT 3, 314",P104526
https://database.factgrid.de/entity/Q1994132,"Cuneiform Tablet AUCT 3, 315",P104527
https://database.factgrid.de/entity/Q1994133,"Cuneiform Tablet AUCT 3, 316",P104528
https://database.factgrid.de/entity/Q1994134,"Cuneiform Tablet AUCT 3, 317",P104529
https://database.factgrid.de/entity/Q1994135,"Cuneiform Tablet AUCT 3, 318",P104530
https://database.factgrid.de/entity/Q1994137,"Cuneiform Tablet OB Contracts, pl. E7 no. 39",P256864
https://database.factgrid.de/entity/Q1994138,"Cuneiform Tablet AUCT 3, 319",P104531
https://database.factgrid.de/entity/Q1994139,"Cuneiform Tablet OB Contracts, pl. E7 no. 40",P276085
https://database.factgrid.de/entity/Q1994140,"Cuneiform Tablet AUCT 3, 320",P104532
https://database.factgrid.de/entity/Q1994141,"Cuneiform Tablet OB Contracts, pl. F1 no. 41",P276328
https://database.factgrid.de/entity/Q1994142,"Cuneiform Tablet AUCT 3, 321",P104533
https://database.factgrid.de/entity/Q1994143,"Cuneiform Tablet OB Contracts, pl. F2 no. 43",P276213
https://database.factgrid.de/entity/Q1994144,"Cuneiform Tablet AUCT 3, 323",P104535
https://database.factgrid.de/entity/Q1994145,"Cuneiform Tablet OB Contracts, pl. F2 no. 44",P276315
https://database.factgrid.de/entity/Q1994146,"Cuneiform Tablet AUCT 3, 324",P104536
https://database.factgrid.de/entity/Q1994147,"Cuneiform Tablet OB Contracts, pl. F3 no. 45",P259281
https://database.factgrid.de/entity/Q1994148,"Cuneiform Tablet AUCT 3, 326",P104538
https://database.factgrid.de/entity/Q1994149,"Cuneiform Tablet OB Contracts, pl. F4 no. 47 + F5 no. 49",P276156
https://database.factgrid.de/entity/Q1994150,"Cuneiform Tablet AUCT 3, 327",P104539
https://database.factgrid.de/entity/Q1994151,"Cuneiform Tablet OB Contracts, pl. F4 no. 48",P262054
https://database.factgrid.de/entity/Q1994152,"Cuneiform Tablet AUCT 3, 329",P104541
https://database.factgrid.de/entity/Q1994153,"Cuneiform Tablet OB Contracts, pl. F5 no. 50",P276608
https://database.factgrid.de/entity/Q1994154,"Cuneiform Tablet AUCT 3, 330",P104542
https://database.factgrid.de/entity/Q1994155,"Cuneiform Tablet OB Contracts, pl. F6 no. 51",P256236
https://database.factgrid.de/entity/Q1994156,"Cuneiform Tablet AUCT 3, 331",P104543
https://database.factgrid.de/entity/Q1994157,"Cuneiform Tablet OB Contracts, pl. F7 no. 53",P259327
https://database.factgrid.de/entity/Q1994158,"Cuneiform Tablet AUCT 3, 332",P104544
https://database.factgrid.de/entity/Q1994159,"Cuneiform Tablet OB Contracts, pl. F7 no. 54",P277963
https://database.factgrid.de/entity/Q1994160,"Cuneiform Tablet AUCT 3, 333",P104545
https://database.factgrid.de/entity/Q1994161,"Cuneiform Tablet OB Contracts, pl. G1 no. 56",P276319
https://database.factgrid.de/entity/Q1994162,"Cuneiform Tablet OB Contracts, pl. G2 no. 57",P278004
https://database.factgrid.de/entity/Q1994163,"Cuneiform Tablet AUCT 3, 334",P104546
https://database.factgrid.de/entity/Q1994164,"Cuneiform Tablet OB Contracts, pl. G2 no. 58",P276089
https://database.factgrid.de/entity/Q1994165,"Cuneiform Tablet AUCT 3, 335",P104547
https://database.factgrid.de/entity/Q1994166,"Cuneiform Tablet OB Contracts, pl. G3 no. 60",P262190
https://database.factgrid.de/entity/Q1994167,"Cuneiform Tablet AUCT 3, 336",P104548
https://database.factgrid.de/entity/Q1994168,"Cuneiform Tablet OB Contracts, pl. G4 no. 61",P256579
https://database.factgrid.de/entity/Q1994169,"Cuneiform Tablet AUCT 3, 338",P104550
https://database.factgrid.de/entity/Q1994170,"Cuneiform Tablet OB Contracts, pl. G5 no. 65",P255372
https://database.factgrid.de/entity/Q1994171,"Cuneiform Tablet AUCT 3, 339",P104551
https://database.factgrid.de/entity/Q1994172,"Cuneiform Tablet OB Contracts, pl. G6 no. 66",P276592
https://database.factgrid.de/entity/Q1994173,"Cuneiform Tablet AUCT 3, 340",P104552
https://database.factgrid.de/entity/Q1994174,"Cuneiform Tablet OB Contracts, pl. G6 no. 67",P278297
https://database.factgrid.de/entity/Q1994175,"Cuneiform Tablet AUCT 3, 342",P104553
https://database.factgrid.de/entity/Q1994176,"Cuneiform Tablet AUCT 3, 343",P104554
https://database.factgrid.de/entity/Q1994177,"Cuneiform Tablet OB Contracts, pl. G7 no. 68",P277266
https://database.factgrid.de/entity/Q1994178,"Cuneiform Tablet AUCT 3, 344",P104555
https://database.factgrid.de/entity/Q1994179,"Cuneiform Tablet OB Contracts, pl. G7 no. 69",P276752
https://database.factgrid.de/entity/Q1994180,"Cuneiform Tablet AUCT 3, 345",P104556
https://database.factgrid.de/entity/Q1994181,"Cuneiform Tablet OB Contracts, pl. G7 no. 70",P277433
https://database.factgrid.de/entity/Q1994182,"Cuneiform Tablet AUCT 3, 346",P104557
https://database.factgrid.de/entity/Q1994183,"Cuneiform Tablet OBO 160/3, 019 fn.10, 4",P215929
https://database.factgrid.de/entity/Q1994184,"Cuneiform Tablet AUCT 3, 347",P104558
https://database.factgrid.de/entity/Q1994185,Cuneiform Tablet OBO 200 no. 097,P274112
https://database.factgrid.de/entity/Q1994186,"Cuneiform Tablet AUCT 3, 348",P104559
https://database.factgrid.de/entity/Q1994187,Cuneiform Tablet OBO 200 no. 101 (seals only),P274113
https://database.factgrid.de/entity/Q1994188,"Cuneiform Tablet AUCT 3, 349",P104560
https://database.factgrid.de/entity/Q1994189,Cuneiform Tablet OBO 200 no. 104,P274114
https://database.factgrid.de/entity/Q1994190,"Cuneiform Tablet AUCT 3, 350",P104561
https://database.factgrid.de/entity/Q1994191,Cuneiform Tablet OBTI 090,P369520
https://database.factgrid.de/entity/Q1994192,"Cuneiform Tablet AUCT 3, 351",P104562
https://database.factgrid.de/entity/Q1994193,Cuneiform Tablet OBTI 091,P369521
https://database.factgrid.de/entity/Q1994194,"Cuneiform Tablet AUCT 3, 352",P104563
https://database.factgrid.de/entity/Q1994195,Cuneiform Tablet OBTI 092,P369522
https://database.factgrid.de/entity/Q1994196,"Cuneiform Tablet AUCT 3, 353",P104564
https://database.factgrid.de/entity/Q1994197,Cuneiform Tablet OBTI 103,P369533
https://database.factgrid.de/entity/Q1994198,"Cuneiform Tablet AUCT 3, 354",P104565
https://database.factgrid.de/entity/Q1994199,Cuneiform Tablet OBTI 154,P369584
https://database.factgrid.de/entity/Q1994200,"Cuneiform Tablet AUCT 3, 355",P104566
https://database.factgrid.de/entity/Q1994201,Cuneiform Tablet OBTI 279,P369709
https://database.factgrid.de/entity/Q1994202,"Cuneiform Tablet AUCT 3, 356",P104567
https://database.factgrid.de/entity/Q1994203,Cuneiform Tablet OBTI 284,P247525
https://database.factgrid.de/entity/Q1994204,"Cuneiform Tablet AUCT 3, 357",P104568
https://database.factgrid.de/entity/Q1991390,"Cuneiform Tablet AUCT 1, 304",P103149
https://database.factgrid.de/entity/Q1991391,"Cuneiform Tablet Nisaba 33, 0577",P517752
https://database.factgrid.de/entity/Q1991392,"Cuneiform Tablet AUCT 1, 305",P103150
https://database.factgrid.de/entity/Q1991393,"Cuneiform Tablet Nisaba 33, 0578",P517753
https://database.factgrid.de/entity/Q1991394,"Cuneiform Tablet AUCT 1, 306",P103151
https://database.factgrid.de/entity/Q1991395,"Cuneiform Tablet Nisaba 33, 0580",P517755
https://database.factgrid.de/entity/Q1991396,"Cuneiform Tablet AUCT 1, 307",P103152
https://database.factgrid.de/entity/Q1991397,"Cuneiform Tablet Nisaba 33, 0581",P517756
https://database.factgrid.de/entity/Q1991398,"Cuneiform Tablet AUCT 1, 308",P103153
https://database.factgrid.de/entity/Q1991399,"Cuneiform Tablet Nisaba 33, 0582",P517757
https://database.factgrid.de/entity/Q1991400,"Cuneiform Tablet AUCT 1, 309",P103154
https://database.factgrid.de/entity/Q1991401,"Cuneiform Tablet Nisaba 33, 0583",P517758
https://database.factgrid.de/entity/Q1991402,"Cuneiform Tablet AUCT 1, 310",P103155
https://database.factgrid.de/entity/Q1991403,"Cuneiform Tablet Nisaba 33, 0584",P517759
https://database.factgrid.de/entity/Q1991404,"Cuneiform Tablet AUCT 1, 311",P103156
https://database.factgrid.de/entity/Q1991405,"Cuneiform Tablet Nisaba 33, 0585",P517760
https://database.factgrid.de/entity/Q1991406,"Cuneiform Tablet AUCT 1, 312",P103157
https://database.factgrid.de/entity/Q1991407,"Cuneiform Tablet Nisaba 33, 0586",P517761
https://database.factgrid.de/entity/Q1991408,"Cuneiform Tablet AUCT 1, 313",P103158
https://database.factgrid.de/entity/Q1991409,"Cuneiform Tablet Nisaba 33, 0587",P517762
https://database.factgrid.de/entity/Q1991410,"Cuneiform Tablet AUCT 1, 314",P103159
https://database.factgrid.de/entity/Q1991411,"Cuneiform Tablet Nisaba 33, 0588",P517763
https://database.factgrid.de/entity/Q1991412,"Cuneiform Tablet AUCT 1, 315",P103160
https://database.factgrid.de/entity/Q1991413,"Cuneiform Tablet Nisaba 33, 0589",P517764
https://database.factgrid.de/entity/Q1991414,"Cuneiform Tablet AUCT 1, 316",P103161
https://database.factgrid.de/entity/Q1991415,"Cuneiform Tablet Nisaba 33, 0590",P517765
https://database.factgrid.de/entity/Q1991416,"Cuneiform Tablet AUCT 1, 317",P103162
https://database.factgrid.de/entity/Q1991417,"Cuneiform Tablet Nisaba 33, 0591",P517766
https://database.factgrid.de/entity/Q1991418,"Cuneiform Tablet AUCT 1, 318",P103163
https://database.factgrid.de/entity/Q1991419,"Cuneiform Tablet Nisaba 33, 0592",P517767
https://database.factgrid.de/entity/Q1991420,"Cuneiform Tablet AUCT 1, 319",P103164
https://database.factgrid.de/entity/Q1991421,"Cuneiform Tablet Nisaba 33, 0593",P517768
https://database.factgrid.de/entity/Q1991422,"Cuneiform Tablet AUCT 1, 320",P103165
https://database.factgrid.de/entity/Q1991423,"Cuneiform Tablet Nisaba 33, 0594",P517769
https://database.factgrid.de/entity/Q1991424,"Cuneiform Tablet AUCT 1, 321",P103166
https://database.factgrid.de/entity/Q1991425,"Cuneiform Tablet Nisaba 33, 0595",P517770
https://database.factgrid.de/entity/Q1991426,"Cuneiform Tablet AUCT 1, 322",P103167
https://database.factgrid.de/entity/Q1991427,"Cuneiform Tablet Nisaba 33, 0596",P517771
https://database.factgrid.de/entity/Q1991428,"Cuneiform Tablet AUCT 1, 323",P103168
https://database.factgrid.de/entity/Q1991429,"Cuneiform Tablet Nisaba 33, 0597",P517772
https://database.factgrid.de/entity/Q1991430,"Cuneiform Tablet AUCT 1, 324",P103169
https://database.factgrid.de/entity/Q1991431,"Cuneiform Tablet Nisaba 33, 0598",P517773
https://database.factgrid.de/entity/Q1991432,"Cuneiform Tablet AUCT 1, 325",P103170
https://database.factgrid.de/entity/Q1991433,"Cuneiform Tablet Nisaba 33, 0599",P517774
https://database.factgrid.de/entity/Q1991434,"Cuneiform Tablet AUCT 1, 327",P103172
https://database.factgrid.de/entity/Q1991435,"Cuneiform Tablet Nisaba 33, 0600",P517775
https://database.factgrid.de/entity/Q1991436,"Cuneiform Tablet AUCT 1, 328",P103173
https://database.factgrid.de/entity/Q1991437,"Cuneiform Tablet Nisaba 33, 0601",P517776
https://database.factgrid.de/entity/Q1991438,"Cuneiform Tablet AUCT 1, 329",P103174
https://database.factgrid.de/entity/Q1991439,"Cuneiform Tablet Nisaba 33, 0602",P517777
https://database.factgrid.de/entity/Q1991440,"Cuneiform Tablet AUCT 1, 330",P103175
https://database.factgrid.de/entity/Q1991441,"Cuneiform Tablet Nisaba 33, 0603",P517778
https://database.factgrid.de/entity/Q1991442,"Cuneiform Tablet AUCT 1, 331",P103176
https://database.factgrid.de/entity/Q1991443,"Cuneiform Tablet Nisaba 33, 0604",P517779
https://database.factgrid.de/entity/Q1991444,"Cuneiform Tablet AUCT 1, 332",P103177
https://database.factgrid.de/entity/Q1991445,"Cuneiform Tablet Nisaba 33, 0605",P517780
https://database.factgrid.de/entity/Q1991446,"Cuneiform Tablet AUCT 1, 333",P103178
https://database.factgrid.de/entity/Q1991447,"Cuneiform Tablet Nisaba 33, 0606",P517781
https://database.factgrid.de/entity/Q1991448,"Cuneiform Tablet Nisaba 33, 0607",P517782
https://database.factgrid.de/entity/Q1991449,"Cuneiform Tablet AUCT 1, 334",P103179
https://database.factgrid.de/entity/Q1991450,"Cuneiform Tablet Nisaba 33, 0608",P517783
https://database.factgrid.de/entity/Q1991451,"Cuneiform Tablet AUCT 1, 335",P103180
https://database.factgrid.de/entity/Q1991452,"Cuneiform Tablet Nisaba 33, 0609",P517784
https://database.factgrid.de/entity/Q1991453,"Cuneiform Tablet AUCT 1, 336",P103181
https://database.factgrid.de/entity/Q1991454,"Cuneiform Tablet Nisaba 33, 0610",P517785
https://database.factgrid.de/entity/Q1991455,"Cuneiform Tablet AUCT 1, 337",P103182
https://database.factgrid.de/entity/Q1991456,"Cuneiform Tablet Nisaba 33, 0611",P517786
https://database.factgrid.de/entity/Q1991457,"Cuneiform Tablet AUCT 1, 338",P103183
https://database.factgrid.de/entity/Q1991458,"Cuneiform Tablet Nisaba 33, 0612",P517787
https://database.factgrid.de/entity/Q1991459,"Cuneiform Tablet AUCT 1, 339",P103184
https://database.factgrid.de/entity/Q1991460,"Cuneiform Tablet AUCT 1, 340",P103185
https://database.factgrid.de/entity/Q1991461,"Cuneiform Tablet AUCT 1, 341",P103186
https://database.factgrid.de/entity/Q1991462,"Cuneiform Tablet Nisaba 33, 0613",P517788
https://database.factgrid.de/entity/Q1991463,"Cuneiform Tablet AUCT 1, 342",P103187
https://database.factgrid.de/entity/Q1991464,"Cuneiform Tablet Nisaba 33, 0614",P517789
https://database.factgrid.de/entity/Q1991465,"Cuneiform Tablet AUCT 1, 343",P103188
https://database.factgrid.de/entity/Q1991466,"Cuneiform Tablet Nisaba 33, 0615",P517790
https://database.factgrid.de/entity/Q1991467,"Cuneiform Tablet AUCT 1, 344",P103189
https://database.factgrid.de/entity/Q1991468,"Cuneiform Tablet Nisaba 33, 0616",P517791
https://database.factgrid.de/entity/Q1991469,"Cuneiform Tablet AUCT 1, 345",P103190
https://database.factgrid.de/entity/Q1991470,"Cuneiform Tablet Nisaba 33, 0617",P517792
https://database.factgrid.de/entity/Q1991471,"Cuneiform Tablet AUCT 1, 346",P103191
https://database.factgrid.de/entity/Q1991472,"Cuneiform Tablet Nisaba 33, 0618",P517793
https://database.factgrid.de/entity/Q1991473,"Cuneiform Tablet AUCT 1, 347",P103192
https://database.factgrid.de/entity/Q1991474,"Cuneiform Tablet Nisaba 33, 0619",P517794
https://database.factgrid.de/entity/Q1991475,"Cuneiform Tablet AUCT 1, 348",P103193
https://database.factgrid.de/entity/Q1991476,"Cuneiform Tablet Nisaba 33, 0620",P517795
https://database.factgrid.de/entity/Q1991477,"Cuneiform Tablet AUCT 1, 349",P103194
https://database.factgrid.de/entity/Q1991478,"Cuneiform Tablet Nisaba 33, 0621",P517796
https://database.factgrid.de/entity/Q1991479,"Cuneiform Tablet AUCT 1, 350",P103195
https://database.factgrid.de/entity/Q1991480,"Cuneiform Tablet Nisaba 33, 0622",P517797
https://database.factgrid.de/entity/Q1991481,"Cuneiform Tablet AUCT 1, 351",P103196
https://database.factgrid.de/entity/Q1991482,"Cuneiform Tablet Nisaba 33, 0623",P517798
https://database.factgrid.de/entity/Q1991483,"Cuneiform Tablet AUCT 1, 352",P103197
https://database.factgrid.de/entity/Q1991484,"Cuneiform Tablet Nisaba 33, 0624",P517799
https://database.factgrid.de/entity/Q1991485,"Cuneiform Tablet AUCT 1, 353",P103198
https://database.factgrid.de/entity/Q1991486,"Cuneiform Tablet Nisaba 33, 0625",P517800
https://database.factgrid.de/entity/Q1991487,"Cuneiform Tablet AUCT 1, 354",P103199
https://database.factgrid.de/entity/Q1991488,"Cuneiform Tablet Nisaba 33, 0626",P517801
https://database.factgrid.de/entity/Q1991489,"Cuneiform Tablet AUCT 1, 355",P103200
https://database.factgrid.de/entity/Q1993203,"Cuneiform Tablet NRVN 1, 275",P122492
https://database.factgrid.de/entity/Q1993204,"Cuneiform Tablet AUCT 2, 233",P104051
https://database.factgrid.de/entity/Q1993205,"Cuneiform Tablet NRVN 1, 277",P122494
https://database.factgrid.de/entity/Q1993206,"Cuneiform Tablet AUCT 2, 234",P104052
https://database.factgrid.de/entity/Q1993207,"Cuneiform Tablet NRVN 1, 278",P122495
https://database.factgrid.de/entity/Q1993208,"Cuneiform Tablet AUCT 2, 235",P104053
https://database.factgrid.de/entity/Q1993209,"Cuneiform Tablet NRVN 1, 279",P122496
https://database.factgrid.de/entity/Q1993210,"Cuneiform Tablet AUCT 2, 236",P104054
https://database.factgrid.de/entity/Q1993211,"Cuneiform Tablet NRVN 1, 281",P122498
https://database.factgrid.de/entity/Q1993212,"Cuneiform Tablet AUCT 2, 237",P104055
https://database.factgrid.de/entity/Q1993213,"Cuneiform Tablet NRVN 1, 282",P122499
https://database.factgrid.de/entity/Q1993214,"Cuneiform Tablet AUCT 2, 238",P104056
https://database.factgrid.de/entity/Q1993215,"Cuneiform Tablet NRVN 1, 284",P122501
https://database.factgrid.de/entity/Q1993216,"Cuneiform Tablet AUCT 2, 239",P104057
https://database.factgrid.de/entity/Q1993217,"Cuneiform Tablet NRVN 1, 285",P122502
https://database.factgrid.de/entity/Q1993218,"Cuneiform Tablet AUCT 2, 240",P104058
https://database.factgrid.de/entity/Q1993219,"Cuneiform Tablet NRVN 1, 286",P122503
https://database.factgrid.de/entity/Q1993220,"Cuneiform Tablet AUCT 2, 241",P104059
https://database.factgrid.de/entity/Q1993221,"Cuneiform Tablet NRVN 1, 288",P122506
https://database.factgrid.de/entity/Q1993222,"Cuneiform Tablet AUCT 2, 242",P104060
https://database.factgrid.de/entity/Q1993223,"Cuneiform Tablet NRVN 1, 294",P122512
https://database.factgrid.de/entity/Q1993224,"Cuneiform Tablet AUCT 2, 243",P104061
https://database.factgrid.de/entity/Q1993225,"Cuneiform Tablet NRVN 1, 298",P122516
https://database.factgrid.de/entity/Q1993226,"Cuneiform Tablet AUCT 2, 244",P104062
https://database.factgrid.de/entity/Q1993227,"Cuneiform Tablet NRVN 1, 299",P122517
https://database.factgrid.de/entity/Q1993228,"Cuneiform Tablet AUCT 2, 245",P104063
https://database.factgrid.de/entity/Q1993229,"Cuneiform Tablet NRVN 1, 300",P122518
https://database.factgrid.de/entity/Q1993230,"Cuneiform Tablet AUCT 2, 246",P104064
https://database.factgrid.de/entity/Q1993231,"Cuneiform Tablet NRVN 1, 304",P122522
https://database.factgrid.de/entity/Q1993232,"Cuneiform Tablet AUCT 2, 247",P104065
https://database.factgrid.de/entity/Q1993233,"Cuneiform Tablet NRVN 1, 309",P122527
https://database.factgrid.de/entity/Q1993234,"Cuneiform Tablet AUCT 2, 248",P104066
https://database.factgrid.de/entity/Q1993235,"Cuneiform Tablet NRVN 1, 310",P122528
https://database.factgrid.de/entity/Q1993236,"Cuneiform Tablet AUCT 2, 249",P104067
https://database.factgrid.de/entity/Q1993237,Cuneiform Tablet NTSŠ 0065 + 0159 + 0178 + 0974,P010485
https://database.factgrid.de/entity/Q1993238,"Cuneiform Tablet AUCT 2, 250",P104068
https://database.factgrid.de/entity/Q1993239,Cuneiform Tablet NTSŠ 0092,P010489
https://database.factgrid.de/entity/Q1993240,"Cuneiform Tablet AUCT 2, 251",P104069
https://database.factgrid.de/entity/Q1993241,Cuneiform Tablet NTSŠ 0114,P010490
https://database.factgrid.de/entity/Q1993242,"Cuneiform Tablet AUCT 2, 252",P104070
https://database.factgrid.de/entity/Q1993243,Cuneiform Tablet NTSŠ 0118,P010492
https://database.factgrid.de/entity/Q1993244,"Cuneiform Tablet AUCT 2, 253",P104071
https://database.factgrid.de/entity/Q1993245,Cuneiform Tablet NTSŠ 0140,P010493
https://database.factgrid.de/entity/Q1993246,"Cuneiform Tablet AUCT 2, 254",P104072
https://database.factgrid.de/entity/Q1993247,Cuneiform Tablet NTSŠ 0141,P010494
https://database.factgrid.de/entity/Q1993248,"Cuneiform Tablet AUCT 2, 255",P104073
https://database.factgrid.de/entity/Q1993249,Cuneiform Tablet NTSŠ 0147,P010495
https://database.factgrid.de/entity/Q1993250,"Cuneiform Tablet AUCT 2, 256",P104074
https://database.factgrid.de/entity/Q1993251,Cuneiform Tablet NTSŠ 0152,P010497
https://database.factgrid.de/entity/Q1993252,"Cuneiform Tablet AUCT 2, 257",P104075
https://database.factgrid.de/entity/Q1993253,Cuneiform Tablet NTSŠ 0154,P010498
https://database.factgrid.de/entity/Q1993254,"Cuneiform Tablet AUCT 2, 258",P104076
https://database.factgrid.de/entity/Q1993255,Cuneiform Tablet NTSŠ 0157,P010499
https://database.factgrid.de/entity/Q1993256,"Cuneiform Tablet AUCT 2, 259",P104077
https://database.factgrid.de/entity/Q1993257,Cuneiform Tablet NTSŠ 0162,P010500
https://database.factgrid.de/entity/Q1993258,"Cuneiform Tablet AUCT 2, 260",P104078
https://database.factgrid.de/entity/Q1993259,Cuneiform Tablet NTSŠ 0165,P010501
https://database.factgrid.de/entity/Q1993260,"Cuneiform Tablet AUCT 2, 261",P104079
https://database.factgrid.de/entity/Q1993261,Cuneiform Tablet NTSŠ 0169,P010502
https://database.factgrid.de/entity/Q1993262,"Cuneiform Tablet AUCT 2, 262",P104080
https://database.factgrid.de/entity/Q1993263,"Cuneiform Tablet AUCT 2, 263",P104081
https://database.factgrid.de/entity/Q1993264,Cuneiform Tablet NTSŠ 0205,P010503
https://database.factgrid.de/entity/Q1993265,"Cuneiform Tablet AUCT 2, 264",P104082
https://database.factgrid.de/entity/Q1993266,Cuneiform Tablet NTSŠ 0207,P010504
https://database.factgrid.de/entity/Q1993267,"Cuneiform Tablet AUCT 2, 265",P104083
https://database.factgrid.de/entity/Q1993268,Cuneiform Tablet NTSŠ 0211,P010505
https://database.factgrid.de/entity/Q1993269,"Cuneiform Tablet AUCT 2, 266",P104084
https://database.factgrid.de/entity/Q1993270,Cuneiform Tablet NTSŠ 0213,P010506
https://database.factgrid.de/entity/Q1993271,Cuneiform Tablet NTSŠ 0234,P010508
https://database.factgrid.de/entity/Q1993272,"Cuneiform Tablet AUCT 2, 267",P104085
https://database.factgrid.de/entity/Q1993273,Cuneiform Tablet NTSŠ 0238,P010509
https://database.factgrid.de/entity/Q1993274,"Cuneiform Tablet AUCT 2, 268",P104086
https://database.factgrid.de/entity/Q1993275,Cuneiform Tablet NTSŠ 0244,P010510
https://database.factgrid.de/entity/Q1993276,"Cuneiform Tablet AUCT 2, 269",P104087
https://database.factgrid.de/entity/Q1993277,Cuneiform Tablet NTSŠ 0248,P010511
https://database.factgrid.de/entity/Q1993278,"Cuneiform Tablet AUCT 2, 270",P104088
https://database.factgrid.de/entity/Q1993279,Cuneiform Tablet NTSŠ 0250,P010512
https://database.factgrid.de/entity/Q1993280,"Cuneiform Tablet AUCT 2, 271",P104089
https://database.factgrid.de/entity/Q1993281,Cuneiform Tablet NTSŠ 0254,P010513
https://database.factgrid.de/entity/Q1993282,"Cuneiform Tablet AUCT 2, 272",P104090
https://database.factgrid.de/entity/Q1993283,Cuneiform Tablet NTSŠ 0255,P010514
https://database.factgrid.de/entity/Q1993284,"Cuneiform Tablet AUCT 2, 273",P104091
https://database.factgrid.de/entity/Q1993285,Cuneiform Tablet NTSŠ 0256,P010515
https://database.factgrid.de/entity/Q1993286,"Cuneiform Tablet AUCT 2, 274",P104092
https://database.factgrid.de/entity/Q1993287,Cuneiform Tablet NTSŠ 0258,P010516
https://database.factgrid.de/entity/Q1993288,"Cuneiform Tablet AUCT 2, 275",P104093
https://database.factgrid.de/entity/Q1993289,Cuneiform Tablet NTSŠ 0262,P010517
https://database.factgrid.de/entity/Q1993290,"Cuneiform Tablet AUCT 2, 276",P104094
https://database.factgrid.de/entity/Q1993291,Cuneiform Tablet NTSŠ 0272,P010518
https://database.factgrid.de/entity/Q1993292,"Cuneiform Tablet AUCT 2, 277",P104095
https://database.factgrid.de/entity/Q1993293,Cuneiform Tablet NTSŠ 0273,P010519
https://database.factgrid.de/entity/Q1993294,"Cuneiform Tablet AUCT 2, 278",P104096
https://database.factgrid.de/entity/Q1993295,Cuneiform Tablet NTSŠ 0276,P010520
https://database.factgrid.de/entity/Q1993296,"Cuneiform Tablet AUCT 2, 279",P104097
https://database.factgrid.de/entity/Q1993297,Cuneiform Tablet NTSŠ 0277,P010521
https://database.factgrid.de/entity/Q1993298,"Cuneiform Tablet AUCT 2, 280",P104098
https://database.factgrid.de/entity/Q1993299,Cuneiform Tablet NTSŠ 0280,P010522
https://database.factgrid.de/entity/Q1993300,"Cuneiform Tablet AUCT 2, 281",P104099
https://database.factgrid.de/entity/Q1993301,Cuneiform Tablet NTSŠ 0296,P010523
https://database.factgrid.de/entity/Q1993302,"Cuneiform Tablet AUCT 2, 282",P104100
https://database.factgrid.de/entity/Q1990788,"Cuneiform Tablet Nisaba 33, 0242",P517422
https://database.factgrid.de/entity/Q1990789,"Cuneiform Tablet AUCT 1, 005",P102851
https://database.factgrid.de/entity/Q1990790,"Cuneiform Tablet Nisaba 33, 0243",P517423
https://database.factgrid.de/entity/Q1990791,"Cuneiform Tablet AUCT 1, 006",P102852
https://database.factgrid.de/entity/Q1990792,"Cuneiform Tablet Nisaba 33, 0244",P517424
https://database.factgrid.de/entity/Q1990793,"Cuneiform Tablet AUCT 1, 007",P102853
https://database.factgrid.de/entity/Q1990794,"Cuneiform Tablet Nisaba 33, 0245",P517425
https://database.factgrid.de/entity/Q1990795,"Cuneiform Tablet AUCT 1, 008",P102854
https://database.factgrid.de/entity/Q1990796,"Cuneiform Tablet Nisaba 33, 0246",P517426
https://database.factgrid.de/entity/Q1990797,"Cuneiform Tablet AUCT 1, 009",P102855
https://database.factgrid.de/entity/Q1990798,"Cuneiform Tablet Nisaba 33, 0247",P517427
https://database.factgrid.de/entity/Q1990799,"Cuneiform Tablet AUCT 1, 010",P102856
https://database.factgrid.de/entity/Q1990800,"Cuneiform Tablet Nisaba 33, 0248",P517428
https://database.factgrid.de/entity/Q1990801,"Cuneiform Tablet AUCT 1, 011",P102857
https://database.factgrid.de/entity/Q1990802,"Cuneiform Tablet Nisaba 33, 0249",P517429
https://database.factgrid.de/entity/Q1990803,"Cuneiform Tablet AUCT 1, 012",P102858
https://database.factgrid.de/entity/Q1990804,"Cuneiform Tablet Nisaba 33, 0250",P517430
https://database.factgrid.de/entity/Q1990805,"Cuneiform Tablet AUCT 1, 013",P102859
https://database.factgrid.de/entity/Q1990806,"Cuneiform Tablet Nisaba 33, 0251",P517431
https://database.factgrid.de/entity/Q1990807,"Cuneiform Tablet AUCT 1, 014",P102860
https://database.factgrid.de/entity/Q1990808,"Cuneiform Tablet Nisaba 33, 0252",P517432
