match_key_type,match_key,factgrid_qid,factgrid_label,source
cdli_id,P208382,Q2149869,Cuneiform Tablet BM 028153,factgrid_live_existing_artifact_register
cdli_id,579803,Q2149870,Cuneiform Tablet BM 058720,factgrid_live_existing_artifact_register
cdli_id,P579803,Q2149870,Cuneiform Tablet BM 058720,factgrid_live_existing_artifact_register
cdli_id,239826,Q2149871,Cuneiform Tablet K 19303,factgrid_live_existing_artifact_register
cdli_id,P239826,Q2149871,Cuneiform Tablet K 19303,factgrid_live_existing_artifact_register
cdli_id,P535697,Q1364604,Cuneiform Tablet Kt 94/k 1260 (AKT 6e 1077),factgrid_live_existing_artifact_register
cdli_id,535697,Q1364604,Cuneiform Tablet Kt 94/k 1260 (AKT 6e 1077),factgrid_live_existing_artifact_register
cdli_id,390586,Q1361352,Cuneiform Tablet Belleten 60 614f. no. 2,factgrid_live_existing_artifact_register
cdli_id,P390586,Q1361352,Cuneiform Tablet Belleten 60 614f. no. 2,factgrid_live_existing_artifact_register
cdli_id,P466197,Q2014117,"Cuneiform Tablet RIMA 1.0.077.001, ex. 08",factgrid_live_existing_artifact_register
cdli_id,466197,Q2014117,"Cuneiform Tablet RIMA 1.0.077.001, ex. 08",factgrid_live_existing_artifact_register
cdli_id,5687,Q2149873,"Cuneiform Tablet UET 2, 0112",factgrid_live_existing_artifact_register
cdli_id,P005687,Q2149873,"Cuneiform Tablet UET 2, 0112",factgrid_live_existing_artifact_register
cdli_id,107022,Q2007466,Cuneiform Tablet BM Messenger 143,factgrid_live_existing_artifact_register
cdli_id,P107022,Q2007466,Cuneiform Tablet BM Messenger 143,factgrid_live_existing_artifact_register
cdli_id,272177,Q2149874,"Cuneiform Tablet Emar 6/1, p. 182, Msk 7441",factgrid_live_existing_artifact_register
cdli_id,P272177,Q2149874,"Cuneiform Tablet Emar 6/1, p. 182, Msk 7441",factgrid_live_existing_artifact_register
cdli_id,P584566,Q2149875,Cuneiform Tablet BM 064740,factgrid_live_existing_artifact_register
cdli_id,584566,Q2149875,Cuneiform Tablet BM 064740,factgrid_live_existing_artifact_register
cdli_id,P377017,Q1989686,"Cuneiform Tablet Nisaba 31/2, 095",factgrid_live_existing_artifact_register
cdli_id,377017,Q1989686,"Cuneiform Tablet Nisaba 31/2, 095",factgrid_live_existing_artifact_register
cdli_id,P481406,Q2149876,"Cuneiform Tablet MHET 2/2, 148",factgrid_live_existing_artifact_register
cdli_id,481406,Q2149876,"Cuneiform Tablet MHET 2/2, 148",factgrid_live_existing_artifact_register
cdli_id,397243,Q2149877,Cuneiform Tablet K 07690,factgrid_live_existing_artifact_register
cdli_id,P397243,Q2149877,Cuneiform Tablet K 07690,factgrid_live_existing_artifact_register
cdli_id,532152,Q2149878,"Cuneiform Tablet BagM 27, 399 267",factgrid_live_existing_artifact_register
cdli_id,P532152,Q2149878,"Cuneiform Tablet BagM 27, 399 267",factgrid_live_existing_artifact_register
cdli_id,268983,Q2149879,Cuneiform Tablet CBS 13990,factgrid_live_existing_artifact_register
cdli_id,P268983,Q2149879,Cuneiform Tablet CBS 13990,factgrid_live_existing_artifact_register
cdli_id,P292323,Q2008947,"Cuneiform Tablet BPOA 06, 0946",factgrid_live_existing_artifact_register
cdli_id,292323,Q2008947,"Cuneiform Tablet BPOA 06, 0946",factgrid_live_existing_artifact_register
cdli_id,P004995,Q2149881,"Cuneiform Tablet ATU 7, pl. 093, HD 20",factgrid_live_existing_artifact_register
cdli_id,4995,Q2149881,"Cuneiform Tablet ATU 7, pl. 093, HD 20",factgrid_live_existing_artifact_register
cdli_id,P437032,Q2149882,"Cuneiform Tablet KBo 25, 150",factgrid_live_existing_artifact_register
cdli_id,437032,Q2149882,"Cuneiform Tablet KBo 25, 150",factgrid_live_existing_artifact_register
cdli_id,P259227,Q2018165,"Cuneiform Tablet RIME 4.01.05.add10, ex. 05",factgrid_live_existing_artifact_register
cdli_id,259227,Q2018165,"Cuneiform Tablet RIME 4.01.05.add10, ex. 05",factgrid_live_existing_artifact_register
cdli_id,P564732,Q2149883,Cuneiform Tablet BM 039957,factgrid_live_existing_artifact_register
cdli_id,564732,Q2149883,Cuneiform Tablet BM 039957,factgrid_live_existing_artifact_register
cdli_id,P565820,Q2149884,Cuneiform Tablet BM 036907,factgrid_live_existing_artifact_register
cdli_id,565820,Q2149884,Cuneiform Tablet BM 036907,factgrid_live_existing_artifact_register
cdli_id,554384,Q2149885,Cuneiform Tablet Cyr. 292,factgrid_live_existing_artifact_register
cdli_id,P554384,Q2149885,Cuneiform Tablet Cyr. 292,factgrid_live_existing_artifact_register
cdli_id,269691,Q2026346,"Cuneiform Tablet CDLI Literary 000379, ex. 065",factgrid_live_existing_artifact_register
cdli_id,P269691,Q2026346,"Cuneiform Tablet CDLI Literary 000379, ex. 065",factgrid_live_existing_artifact_register
cdli_id,407484,Q2149886,"Cuneiform Tablet HSS 68, 516",factgrid_live_existing_artifact_register
cdli_id,P407484,Q2149886,"Cuneiform Tablet HSS 68, 516",factgrid_live_existing_artifact_register
cdli_id,211459,Q2029266,"Cuneiform Tablet SANTAG 6, 345",factgrid_live_existing_artifact_register
cdli_id,P211459,Q2029266,"Cuneiform Tablet SANTAG 6, 345",factgrid_live_existing_artifact_register
cdli_id,314539,Q2149887,"Cuneiform Tablet CT 55, 148",factgrid_live_existing_artifact_register
cdli_id,P314539,Q2149887,"Cuneiform Tablet CT 55, 148",factgrid_live_existing_artifact_register
cdli_id,P247239,Q2149888,Cuneiform Tablet NMSI —,factgrid_live_existing_artifact_register
cdli_id,247239,Q2149888,Cuneiform Tablet NMSI —,factgrid_live_existing_artifact_register
cdli_id,225805,Q2149889,"Cuneiform Tablet MARI 05, 071, 104-105 no. 05",factgrid_live_existing_artifact_register
cdli_id,P225805,Q2149889,"Cuneiform Tablet MARI 05, 071, 104-105 no. 05",factgrid_live_existing_artifact_register
cdli_id,342359,Q1994455,"Cuneiform Tablet OECT 09, 22",factgrid_live_existing_artifact_register
cdli_id,P342359,Q1994455,"Cuneiform Tablet OECT 09, 22",factgrid_live_existing_artifact_register
cdli_id,130351,Q2037760,Cuneiform Tablet STA 01,factgrid_live_existing_artifact_register
cdli_id,P130351,Q2037760,Cuneiform Tablet STA 01,factgrid_live_existing_artifact_register
cdli_id,245204,Q2149890,Cuneiform Tablet NMSI —,factgrid_live_existing_artifact_register
cdli_id,P245204,Q2149890,Cuneiform Tablet NMSI —,factgrid_live_existing_artifact_register
cdli_id,P369009,Q1929311,Cuneiform Tablet KAR 023 + 025,factgrid_live_existing_artifact_register
cdli_id,369009,Q1929311,Cuneiform Tablet KAR 023 + 025,factgrid_live_existing_artifact_register
cdli_id,P213464,Q2064501,"Cuneiform Tablet HSS 10, 199",factgrid_live_existing_artifact_register
cdli_id,213464,Q2064501,"Cuneiform Tablet HSS 10, 199",factgrid_live_existing_artifact_register
cdli_id,578711,Q2149891,Cuneiform Tablet BM 054058,factgrid_live_existing_artifact_register
cdli_id,P578711,Q2149891,Cuneiform Tablet BM 054058,factgrid_live_existing_artifact_register
cdli_id,P340364,Q2149892,"Cuneiform Tablet BPOA 01, 1709",factgrid_live_existing_artifact_register
cdli_id,340364,Q2149892,"Cuneiform Tablet BPOA 01, 1709",factgrid_live_existing_artifact_register
cdli_id,137494,Q2054115,"Cuneiform Tablet UET 3, 1169",factgrid_live_existing_artifact_register
cdli_id,P137494,Q2054115,"Cuneiform Tablet UET 3, 1169",factgrid_live_existing_artifact_register
cdli_id,316504,Q2149893,Cuneiform Tablet BM 015312,factgrid_live_existing_artifact_register
cdli_id,P316504,Q2149893,Cuneiform Tablet BM 015312,factgrid_live_existing_artifact_register
cdli_id,238734,Q2149894,Cuneiform Tablet Geers Heft N p. 071,factgrid_live_existing_artifact_register
cdli_id,P238734,Q2149894,Cuneiform Tablet Geers Heft N p. 071,factgrid_live_existing_artifact_register
cdli_id,P534985,Q1366744,Cuneiform Tablet Kt 94/k 1483 (AKT 6b 516),factgrid_live_existing_artifact_register
cdli_id,534985,Q1366744,Cuneiform Tablet Kt 94/k 1483 (AKT 6b 516),factgrid_live_existing_artifact_register
cdli_id,400341,Q2149896,Cuneiform Tablet K 13516,factgrid_live_existing_artifact_register
cdli_id,P400341,Q2149896,Cuneiform Tablet K 13516,factgrid_live_existing_artifact_register
cdli_id,598545,Q2149897,Cuneiform Tablet BM 087239,factgrid_live_existing_artifact_register
cdli_id,P598545,Q2149897,Cuneiform Tablet BM 087239,factgrid_live_existing_artifact_register
cdli_id,553441,Q2149898,"Cuneiform Tablet Abraham, BPPE 012",factgrid_live_existing_artifact_register
cdli_id,P553441,Q2149898,"Cuneiform Tablet Abraham, BPPE 012",factgrid_live_existing_artifact_register
cdli_id,505221,Q2149899,Cuneiform Tablet YBC 15816A,factgrid_live_existing_artifact_register
cdli_id,P505221,Q2149899,Cuneiform Tablet YBC 15816A,factgrid_live_existing_artifact_register
cdli_id,227838,Q2002860,"Cuneiform Tablet PBS 05, 108",factgrid_live_existing_artifact_register
cdli_id,P227838,Q2002860,"Cuneiform Tablet PBS 05, 108",factgrid_live_existing_artifact_register
cdli_id,P402686,Q2149901,Cuneiform Tablet K 17336,factgrid_live_existing_artifact_register
cdli_id,402686,Q2149901,Cuneiform Tablet K 17336,factgrid_live_existing_artifact_register
cdli_id,135153,Q2049100,Cuneiform Tablet TRU 389,factgrid_live_existing_artifact_register
cdli_id,P135153,Q2049100,Cuneiform Tablet TRU 389,factgrid_live_existing_artifact_register
cdli_id,322958,Q2047444,"Cuneiform Tablet CUSAS 20, 030",factgrid_live_existing_artifact_register
cdli_id,P322958,Q2047444,"Cuneiform Tablet CUSAS 20, 030",factgrid_live_existing_artifact_register
cdli_id,580876,Q2149902,Cuneiform Tablet BM 059934,factgrid_live_existing_artifact_register
cdli_id,P580876,Q2149902,Cuneiform Tablet BM 059934,factgrid_live_existing_artifact_register
cdli_id,P500023,Q2149903,Cuneiform Tablet NMSD —,factgrid_live_existing_artifact_register
cdli_id,500023,Q2149903,Cuneiform Tablet NMSD —,factgrid_live_existing_artifact_register
cdli_id,P556643,Q2149904,Cuneiform Tablet BM 040520,factgrid_live_existing_artifact_register
cdli_id,556643,Q2149904,Cuneiform Tablet BM 040520,factgrid_live_existing_artifact_register
cdli_id,338456,Q2039050,"Cuneiform Tablet STT 2, 136",factgrid_live_existing_artifact_register
cdli_id,P338456,Q2039050,"Cuneiform Tablet STT 2, 136",factgrid_live_existing_artifact_register
cdli_id,P551186,Q2149905,"Cuneiform Tablet TMH 02-3, 025",factgrid_live_existing_artifact_register
cdli_id,551186,Q2149905,"Cuneiform Tablet TMH 02-3, 025",factgrid_live_existing_artifact_register
cdli_id,394896,Q2149906,Cuneiform Tablet K 03244,factgrid_live_existing_artifact_register
cdli_id,P394896,Q2149906,Cuneiform Tablet K 03244,factgrid_live_existing_artifact_register
cdli_id,P453723,Q1985260,"Cuneiform Tablet Nisaba 15, 0241",factgrid_live_existing_artifact_register
cdli_id,453723,Q1985260,"Cuneiform Tablet Nisaba 15, 0241",factgrid_live_existing_artifact_register
cdli_id,498627,Q1361492,Cuneiform Tablet JEOL 39 97,factgrid_live_existing_artifact_register
cdli_id,P498627,Q1361492,Cuneiform Tablet JEOL 39 97,factgrid_live_existing_artifact_register
cdli_id,102220,Q1989403,"Cuneiform Tablet ASJ 07, 128 42",factgrid_live_existing_artifact_register
cdli_id,P102220,Q1989403,"Cuneiform Tablet ASJ 07, 128 42",factgrid_live_existing_artifact_register
cdli_id,405143,Q1995188,"Cuneiform Tablet BagM 27, 383 235",factgrid_live_existing_artifact_register
cdli_id,P405143,Q1995188,"Cuneiform Tablet BagM 27, 383 235",factgrid_live_existing_artifact_register
cdli_id,313706,Q2037277,"Cuneiform Tablet CT 53, 291",factgrid_live_existing_artifact_register
cdli_id,P313706,Q2037277,"Cuneiform Tablet CT 53, 291",factgrid_live_existing_artifact_register
cdli_id,P345166,Q2029022,"Cuneiform Tablet CDLI Literary 000659, ex. 001",factgrid_live_existing_artifact_register
cdli_id,345166,Q2029022,"Cuneiform Tablet CDLI Literary 000659, ex. 001",factgrid_live_existing_artifact_register
cdli_id,217974,Q2149908,Cuneiform Tablet StLouis 061,factgrid_live_existing_artifact_register
cdli_id,P217974,Q2149908,Cuneiform Tablet StLouis 061,factgrid_live_existing_artifact_register
cdli_id,P240006,Q2149909,Cuneiform Tablet K 21179,factgrid_live_existing_artifact_register
cdli_id,240006,Q2149909,Cuneiform Tablet K 21179,factgrid_live_existing_artifact_register
cdli_id,312814,Q2149910,Cuneiform Tablet YBC 16148,factgrid_live_existing_artifact_register
cdli_id,P312814,Q2149910,Cuneiform Tablet YBC 16148,factgrid_live_existing_artifact_register
cdli_id,133984,Q2043925,Cuneiform Tablet TCND 401,factgrid_live_existing_artifact_register
cdli_id,P133984,Q2043925,Cuneiform Tablet TCND 401,factgrid_live_existing_artifact_register
cdli_id,P129170,Q2027627,"Cuneiform Tablet SACT 2, 213",factgrid_live_existing_artifact_register
cdli_id,129170,Q2027627,"Cuneiform Tablet SACT 2, 213",factgrid_live_existing_artifact_register
cdli_id,499935,Q2059820,Cuneiform Tablet Fs Van Lerberghe 441 7,factgrid_live_existing_artifact_register
cdli_id,P499935,Q2059820,Cuneiform Tablet Fs Van Lerberghe 441 7,factgrid_live_existing_artifact_register
cdli_id,395784,Q2149912,"Cuneiform Tablet CT 16, pl. 30-34 & 41, K 04911+",factgrid_live_existing_artifact_register
cdli_id,P395784,Q2149912,"Cuneiform Tablet CT 16, pl. 30-34 & 41, K 04911+",factgrid_live_existing_artifact_register
cdli_id,452831,Q2149914,"Cuneiform Tablet BA 04, 197, 1889-04-26 Bu, 0015",factgrid_live_existing_artifact_register
cdli_id,P452831,Q2149914,"Cuneiform Tablet BA 04, 197, 1889-04-26 Bu, 0015",factgrid_live_existing_artifact_register
cdli_id,208678,Q2149915,"Cuneiform Tablet Nisaba 09, 272",factgrid_live_existing_artifact_register
cdli_id,P208678,Q2149915,"Cuneiform Tablet Nisaba 09, 272",factgrid_live_existing_artifact_register
cdli_id,275348,Q2149916,Cuneiform Tablet N 0076,factgrid_live_existing_artifact_register
cdli_id,P275348,Q2149916,Cuneiform Tablet N 0076,factgrid_live_existing_artifact_register
cdli_id,P557951,Q2149917,Cuneiform Tablet BM 042179,factgrid_live_existing_artifact_register
cdli_id,557951,Q2149917,Cuneiform Tablet BM 042179,factgrid_live_existing_artifact_register
cdli_id,583759,Q2149918,Cuneiform Tablet BM 063656,factgrid_live_existing_artifact_register
cdli_id,P583759,Q2149918,Cuneiform Tablet BM 063656,factgrid_live_existing_artifact_register
cdli_id,370228,Q2149919,"Cuneiform Tablet MDP 18, 198",factgrid_live_existing_artifact_register
cdli_id,P370228,Q2149919,"Cuneiform Tablet MDP 18, 198",factgrid_live_existing_artifact_register
cdli_id,P326448,Q2149920,"Cuneiform Tablet CUSAS 30, 117",factgrid_live_existing_artifact_register
cdli_id,326448,Q2149920,"Cuneiform Tablet CUSAS 30, 117",factgrid_live_existing_artifact_register
cdli_id,P392041,Q2149921,Cuneiform Tablet OIM A05984,factgrid_live_existing_artifact_register
cdli_id,392041,Q2149921,Cuneiform Tablet OIM A05984,factgrid_live_existing_artifact_register
cdli_id,P464450,Q2014880,"Cuneiform Tablet RIMA 2.0.101.038, ex. 05",factgrid_live_existing_artifact_register
cdli_id,464450,Q2014880,"Cuneiform Tablet RIMA 2.0.101.038, ex. 05",factgrid_live_existing_artifact_register
cdli_id,P000485,Q2023231,"Cuneiform Tablet CDLI Lexical Archaic Unidentified, ex. 082",factgrid_live_existing_artifact_register
cdli_id,485,Q2023231,"Cuneiform Tablet CDLI Lexical Archaic Unidentified, ex. 082",factgrid_live_existing_artifact_register
cdli_id,297121,Q2149922,"Cuneiform Tablet BIN 02, 123",factgrid_live_existing_artifact_register
cdli_id,P297121,Q2149922,"Cuneiform Tablet BIN 02, 123",factgrid_live_existing_artifact_register
cdli_id,561530,Q2149923,Cuneiform Tablet BM 030694,factgrid_live_existing_artifact_register
cdli_id,P561530,Q2149923,Cuneiform Tablet BM 030694,factgrid_live_existing_artifact_register
cdli_id,403994,Q2149924,Cuneiform Tablet K 18953,factgrid_live_existing_artifact_register
cdli_id,P403994,Q2149924,Cuneiform Tablet K 18953,factgrid_live_existing_artifact_register
cdli_id,359145,Q1359887,Cuneiform Tablet Prague I 539,factgrid_live_existing_artifact_register
cdli_id,P359145,Q1359887,Cuneiform Tablet Prague I 539,factgrid_live_existing_artifact_register
cdli_id,P221515,Q2001773,"Cuneiform Tablet BIN 08, 385",factgrid_live_existing_artifact_register
cdli_id,221515,Q2001773,"Cuneiform Tablet BIN 08, 385",factgrid_live_existing_artifact_register
cdli_id,P419160,Q2149927,Cuneiform Tablet K 20782,factgrid_live_existing_artifact_register
cdli_id,419160,Q2149927,Cuneiform Tablet K 20782,factgrid_live_existing_artifact_register
cdli_id,324475,Q2044252,"Cuneiform Tablet CUSAS 03, 1218",factgrid_live_existing_artifact_register
cdli_id,P324475,Q2044252,"Cuneiform Tablet CUSAS 03, 1218",factgrid_live_existing_artifact_register
cdli_id,372215,Q2149928,"Cuneiform Tablet VS 06, 320",factgrid_live_existing_artifact_register
cdli_id,P372215,Q2149928,"Cuneiform Tablet VS 06, 320",factgrid_live_existing_artifact_register
cdli_id,351575,Q2149929,"Cuneiform Tablet ARM 19, 036",factgrid_live_existing_artifact_register
cdli_id,P351575,Q2149929,"Cuneiform Tablet ARM 19, 036",factgrid_live_existing_artifact_register
cdli_id,310829,Q2149930,Cuneiform Tablet YBC 10542,factgrid_live_existing_artifact_register
cdli_id,P310829,Q2149930,Cuneiform Tablet YBC 10542,factgrid_live_existing_artifact_register
cdli_id,215949,Q1995298,"Cuneiform Tablet OIP 014, 092",factgrid_live_existing_artifact_register
cdli_id,P215949,Q1995298,"Cuneiform Tablet OIP 014, 092",factgrid_live_existing_artifact_register
cdli_id,P581764,Q2149931,Cuneiform Tablet BM 061477,factgrid_live_existing_artifact_register
cdli_id,581764,Q2149931,Cuneiform Tablet BM 061477,factgrid_live_existing_artifact_register
cdli_id,117921,Q1962591,"Cuneiform Tablet MVN 14, 0241",factgrid_live_existing_artifact_register
cdli_id,P117921,Q1962591,"Cuneiform Tablet MVN 14, 0241",factgrid_live_existing_artifact_register
cdli_id,P589354,Q2149932,Cuneiform Tablet BM 070310,factgrid_live_existing_artifact_register
cdli_id,589354,Q2149932,Cuneiform Tablet BM 070310,factgrid_live_existing_artifact_register
cdli_id,307315,Q2149933,Cuneiform Tablet YBC 06279,factgrid_live_existing_artifact_register
cdli_id,P307315,Q2149933,Cuneiform Tablet YBC 06279,factgrid_live_existing_artifact_register
cdli_id,P569100,Q2149934,Cuneiform Tablet BM 044045,factgrid_live_existing_artifact_register
cdli_id,569100,Q2149934,Cuneiform Tablet BM 044045,factgrid_live_existing_artifact_register
cdli_id,126285,Q2149935,"Cuneiform Tablet PDT 2, 0928",factgrid_live_existing_artifact_register
cdli_id,P126285,Q2149935,"Cuneiform Tablet PDT 2, 0928",factgrid_live_existing_artifact_register
cdli_id,469798,Q2149938,Cuneiform Tablet RLM 4G,factgrid_live_existing_artifact_register
cdli_id,P469798,Q2149938,Cuneiform Tablet RLM 4G,factgrid_live_existing_artifact_register
cdli_id,447330,Q2149939,"Cuneiform Tablet KUB 56, 005",factgrid_live_existing_artifact_register
cdli_id,P447330,Q2149939,"Cuneiform Tablet KUB 56, 005",factgrid_live_existing_artifact_register
cdli_id,P229125,Q1936986,"Cuneiform Tablet MSL 09, 041 V25",factgrid_live_existing_artifact_register
cdli_id,229125,Q1936986,"Cuneiform Tablet MSL 09, 041 V25",factgrid_live_existing_artifact_register
cdli_id,416295,Q2041790,Cuneiform Tablet CULC 387,factgrid_live_existing_artifact_register
cdli_id,P416295,Q2041790,Cuneiform Tablet CULC 387,factgrid_live_existing_artifact_register
cdli_id,278080,Q2149941,Cuneiform Tablet N 3017,factgrid_live_existing_artifact_register
cdli_id,P278080,Q2149941,Cuneiform Tablet N 3017,factgrid_live_existing_artifact_register
cdli_id,367914,Q2149942,"Cuneiform Tablet CT 57, 0775",factgrid_live_existing_artifact_register
cdli_id,P367914,Q2149942,"Cuneiform Tablet CT 57, 0775",factgrid_live_existing_artifact_register
cdli_id,522851,Q1983215,"Cuneiform Tablet Akkadica Supp. 13, ACP 02",factgrid_live_existing_artifact_register
cdli_id,P522851,Q1983215,"Cuneiform Tablet Akkadica Supp. 13, ACP 02",factgrid_live_existing_artifact_register
cdli_id,262874,Q2149945,Cuneiform Tablet CBS 07913,factgrid_live_existing_artifact_register
cdli_id,P262874,Q2149945,Cuneiform Tablet CBS 07913,factgrid_live_existing_artifact_register
cdli_id,P200248,Q1981337,"Cuneiform Tablet Nisaba 01, 194",factgrid_live_existing_artifact_register
cdli_id,200248,Q1981337,"Cuneiform Tablet Nisaba 01, 194",factgrid_live_existing_artifact_register
cdli_id,P353548,Q2149946,"Cuneiform Tablet ARM 24, 133",factgrid_live_existing_artifact_register
cdli_id,353548,Q2149946,"Cuneiform Tablet ARM 24, 133",factgrid_live_existing_artifact_register
cdli_id,256428,Q2027063,"Cuneiform Tablet CDLI Literary 000397, ex. 011",factgrid_live_existing_artifact_register
cdli_id,P256428,Q2027063,"Cuneiform Tablet CDLI Literary 000397, ex. 011",factgrid_live_existing_artifact_register
cdli_id,P305328,Q2149947,Cuneiform Tablet YBC 04016,factgrid_live_existing_artifact_register
cdli_id,305328,Q2149947,Cuneiform Tablet YBC 04016,factgrid_live_existing_artifact_register
cdli_id,P490217,Q2149948,"Cuneiform Tablet BagM 20, 247 044",factgrid_live_existing_artifact_register
cdli_id,490217,Q2149948,"Cuneiform Tablet BagM 20, 247 044",factgrid_live_existing_artifact_register
cdli_id,235106,Q2149949,"Cuneiform Tablet Moore, NBDM no. 15",factgrid_live_existing_artifact_register
cdli_id,P235106,Q2149949,"Cuneiform Tablet Moore, NBDM no. 15",factgrid_live_existing_artifact_register
cdli_id,P378618,Q2149951,Cuneiform Tablet BM 087194,factgrid_live_existing_artifact_register
cdli_id,378618,Q2149951,Cuneiform Tablet BM 087194,factgrid_live_existing_artifact_register
cdli_id,366606,Q2149952,"Cuneiform Tablet CT 56, 291",factgrid_live_existing_artifact_register
cdli_id,P366606,Q2149952,"Cuneiform Tablet CT 56, 291",factgrid_live_existing_artifact_register
cdli_id,P508413,Q2149953,Cuneiform Tablet Menshed diss. no. 13,factgrid_live_existing_artifact_register
cdli_id,508413,Q2149953,Cuneiform Tablet Menshed diss. no. 13,factgrid_live_existing_artifact_register
cdli_id,P330066,Q2020618,"Cuneiform Tablet CDLI Lexical 000002, ex. 176",factgrid_live_existing_artifact_register
cdli_id,330066,Q2020618,"Cuneiform Tablet CDLI Lexical 000002, ex. 176",factgrid_live_existing_artifact_register
cdli_id,P470043,Q2006913,Cuneiform Tablet BM 048344,factgrid_live_existing_artifact_register
cdli_id,470043,Q2006913,Cuneiform Tablet BM 048344,factgrid_live_existing_artifact_register
cdli_id,248436,Q2149954,"Cuneiform Tablet BiMes 19, 190-191, 250 9-02943",factgrid_live_existing_artifact_register
cdli_id,P248436,Q2149954,"Cuneiform Tablet BiMes 19, 190-191, 250 9-02943",factgrid_live_existing_artifact_register
cdli_id,283532,Q2149955,Cuneiform Tablet VAT 09099,factgrid_live_existing_artifact_register
cdli_id,P283532,Q2149955,Cuneiform Tablet VAT 09099,factgrid_live_existing_artifact_register
cdli_id,523743,Q2149956,"Cuneiform Tablet JCS 31, 142 15",factgrid_live_existing_artifact_register
cdli_id,P523743,Q2149956,"Cuneiform Tablet JCS 31, 142 15",factgrid_live_existing_artifact_register
cdli_id,575123,Q2149957,Cuneiform Tablet BM 074187,factgrid_live_existing_artifact_register
cdli_id,P575123,Q2149957,Cuneiform Tablet BM 074187,factgrid_live_existing_artifact_register
cdli_id,386452,Q1892757,Cuneiform Tablet TCL 1 16,factgrid_live_existing_artifact_register
cdli_id,P386452,Q1892757,Cuneiform Tablet TCL 1 16,factgrid_live_existing_artifact_register
cdli_id,P524086,Q2149958,Cuneiform Tablet BM 097749,factgrid_live_existing_artifact_register
cdli_id,524086,Q2149958,Cuneiform Tablet BM 097749,factgrid_live_existing_artifact_register
cdli_id,P600076,Q2149959,Cuneiform Tablet BM 096530,factgrid_live_existing_artifact_register
cdli_id,600076,Q2149959,Cuneiform Tablet BM 096530,factgrid_live_existing_artifact_register
cdli_id,P140053,Q2061404,"Cuneiform Tablet UTI 3, 2034",factgrid_live_existing_artifact_register
cdli_id,140053,Q2061404,"Cuneiform Tablet UTI 3, 2034",factgrid_live_existing_artifact_register
cdli_id,381397,Q2149961,Cuneiform Tablet BM 085613,factgrid_live_existing_artifact_register
cdli_id,P381397,Q2149961,Cuneiform Tablet BM 085613,factgrid_live_existing_artifact_register
cdli_id,P469632,Q2149962,Cuneiform Tablet BM 131554,factgrid_live_existing_artifact_register
cdli_id,469632,Q2149962,Cuneiform Tablet BM 131554,factgrid_live_existing_artifact_register
cdli_id,302547,Q2149963,Cuneiform Tablet NCBT 00494,factgrid_live_existing_artifact_register
cdli_id,P302547,Q2149963,Cuneiform Tablet NCBT 00494,factgrid_live_existing_artifact_register
cdli_id,P251247,Q2149964,"Cuneiform Tablet CUSAS 09, 352",factgrid_live_existing_artifact_register
cdli_id,251247,Q2149964,"Cuneiform Tablet CUSAS 09, 352",factgrid_live_existing_artifact_register
cdli_id,365883,Q2149965,"Cuneiform Tablet CT 27, pl. 39, K 03925",factgrid_live_existing_artifact_register
cdli_id,P365883,Q2149965,"Cuneiform Tablet CT 27, pl. 39, K 03925",factgrid_live_existing_artifact_register
cdli_id,207427,Q2149966,Cuneiform Tablet BM 029543,factgrid_live_existing_artifact_register
cdli_id,P207427,Q2149966,Cuneiform Tablet BM 029543,factgrid_live_existing_artifact_register
cdli_id,P414302,Q2034965,Cuneiform Tablet SBH 36,factgrid_live_existing_artifact_register
cdli_id,414302,Q2034965,Cuneiform Tablet SBH 36,factgrid_live_existing_artifact_register
cdli_id,354327,Q2149967,"Cuneiform Tablet ARM 25, 588",factgrid_live_existing_artifact_register
cdli_id,P354327,Q2149967,"Cuneiform Tablet ARM 25, 588",factgrid_live_existing_artifact_register
cdli_id,144913,Q2033894,"Cuneiform Tablet SAT 3, 1713",factgrid_live_existing_artifact_register
cdli_id,P144913,Q2033894,"Cuneiform Tablet SAT 3, 1713",factgrid_live_existing_artifact_register
cdli_id,108787,Q1997104,"Cuneiform Tablet OIP 115, 316",factgrid_live_existing_artifact_register
cdli_id,P108787,Q1997104,"Cuneiform Tablet OIP 115, 316",factgrid_live_existing_artifact_register
cdli_id,P442562,Q2149968,"Cuneiform Tablet KUB 14, 017 + KBo 50, 030 +? KBo 50, 029",factgrid_live_existing_artifact_register
cdli_id,442562,Q2149968,"Cuneiform Tablet KUB 14, 017 + KBo 50, 030 +? KBo 50, 029",factgrid_live_existing_artifact_register
cdli_id,511262,Q2149969,"Cuneiform Tablet JCS 09, 083 041",factgrid_live_existing_artifact_register
cdli_id,P511262,Q2149969,"Cuneiform Tablet JCS 09, 083 041",factgrid_live_existing_artifact_register
cdli_id,P571863,Q2149971,Cuneiform Tablet BM 049039,factgrid_live_existing_artifact_register
cdli_id,571863,Q2149971,Cuneiform Tablet BM 049039,factgrid_live_existing_artifact_register
cdli_id,329617,Q2149972,Cuneiform Tablet CUNES 48-04-103,factgrid_live_existing_artifact_register
cdli_id,P329617,Q2149972,Cuneiform Tablet CUNES 48-04-103,factgrid_live_existing_artifact_register
cdli_id,P124312,Q1998590,"Cuneiform Tablet OIP 121, 582",factgrid_live_existing_artifact_register
cdli_id,124312,Q1998590,"Cuneiform Tablet OIP 121, 582",factgrid_live_existing_artifact_register
