Unnamed: 0,P771,Len,Aen,FG_qid,P694,P48,FG_qid_url,P2,description_en
,,Zalil Ab,Kermanshah | Zalu Ab | mod. Zalil Ab,Q389979,58,Point(46.5799 34.6309),https://database.factgrid.de/entity/Q389979,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Eridu (mod. Abu Shahrain),Eridu,Q389787,59,Point(45.9962 30.8169),https://database.factgrid.de/entity/Q389787,Q8 | Q389596,ancient location and modern archaeological excavation site
,,el-Ghab,,Q389978,60,Point(36.3562 35.5872),https://database.factgrid.de/entity/Q389978,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Qatuna,,Q2099984,61,,https://database.factgrid.de/entity/Q2099984,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Kerman,Šahdad | mod. Kerman,Q2099965,614,,https://database.factgrid.de/entity/Q2099965,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tag,mod. Tag,Q2099998,617,,https://database.factgrid.de/entity/Q2099998,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Mila Mergi,,Q390107,62,Point(42.9136 37.006),https://database.factgrid.de/entity/Q390107,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Naṣir,,Q2099978,63,,https://database.factgrid.de/entity/Q2099978,Q389596 | Q8,ancient location and modern archaeological excavation site with artifacts from the Neo-Babylonian period (ca. 626-539 BC)
,,Tall al-Qaddīsah Barbārah,Kar-Mullissi | mod. Tall al-Qaddīsah Barbārah,Q2100004,634,Point(43.4095 36.3056),https://database.factgrid.de/entity/Q2100004,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tell Khaiber,mod. Tell Khaiber,Q2100021,635,Point(45.9328 31.0593),https://database.factgrid.de/entity/Q2100021,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Yanik Tepe,mod. Yanik Tepe,Q2100039,638,,https://database.factgrid.de/entity/Q2100039,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Ozbaki,,Q390165,64,Point(50.5866 35.9799),https://database.factgrid.de/entity/Q390165,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tell Kar,mod. Tell Kar,Q2100020,641,,https://database.factgrid.de/entity/Q2100020,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Šūru,,Q2099996,644,,https://database.factgrid.de/entity/Q2099996,Q389596 | Q8,ancient location and modern archaeological excavation site with artifacts from the Middle Assyrian period (ca. 1400-1000 BC)
,,Tell Abu Galgal,mod. Tell Abu Galgal,Q2100016,645,,https://database.factgrid.de/entity/Q2100016,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tripoli,mod. Al Mina,Q2099896,647,,https://database.factgrid.de/entity/Q2099896,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall-I Nokhodi,mod. Tall-I Nokhodi,Q2100012,649,,https://database.factgrid.de/entity/Q2100012,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Cave Kalm-karra,,Q389733,65,Point(47.601 33.1998),https://database.factgrid.de/entity/Q389733,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tell Bāshir,Turbessel | mod. Tell Bāshir,Q2100018,650,,https://database.factgrid.de/entity/Q2100018,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Chenar-e Pain,mod. Chenar-e Pain,Q2099929,653,Point(47.6047 33.5067),https://database.factgrid.de/entity/Q2099929,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Hour Soleiman,mod. Hour Soleiman,Q2099952,654,Point(47.6173 33.503),https://database.factgrid.de/entity/Q2099952,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Chia Puikeh,mod. Chia Puikeh,Q2099930,655,Point(47.618 33.4981),https://database.factgrid.de/entity/Q2099930,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall Abū al-Dhahab,mod. Tall Abū al-Dhahab,Q2099999,658,Point(46.6926 30.7382),https://database.factgrid.de/entity/Q2099999,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Adilcevaz,mod. Adilcevaz,Q2099894,659,Point(42.7291 38.8014),https://database.factgrid.de/entity/Q2099894,Q389596 | Q8,
,,Kebeli,Babil,Q390084,66,Point(42.0279 37.1876),https://database.factgrid.de/entity/Q390084,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tulūl al-Fāj,mod. Tulūl al-Fāj,Q2100028,660,Point(45.0956 32.5741),https://database.factgrid.de/entity/Q2100028,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall Āfis,mod. Tall Āfis,Q2100000,661,Point(36.7988 35.9039),https://database.factgrid.de/entity/Q2100000,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Abū Jāmūs,mod. Abū Jāmūs | Īshān Abū Jāmūs,Q2099891,664,Point(44.8225 32.4605),https://database.factgrid.de/entity/Q2099891,Q8 | Q389596,hill in Iraq; unknown ancient location
,,Tepe Yahya,Yahya,Q389697,67,Point(56.8675 28.3309),https://database.factgrid.de/entity/Q389697,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Arinçkus,Arzaškun | mod. Arinçkus,Q2099910,673,Point(43.0669 38.8107),https://database.factgrid.de/entity/Q2099910,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Abū Ṭbīrah,mod. Abū Ṭbīrah,Q2074169,678,Point(46.2678 30.9828) | Point(46.67861111111111 30.813055555555557),https://database.factgrid.de/entity/Q2074169,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall Bint al-Amīr,mod. Tall Bint al-Amīr,Q2100006,685,Point(44.9042 32.1958),https://database.factgrid.de/entity/Q2100006,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall Bāzy,Armanum? | mod. Tall Bāzy,Q2100005,692,Point(38.2762 36.4273),https://database.factgrid.de/entity/Q2100005,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tell Muhammad,,Q389935,7,Point(44.4681 33.3009),https://database.factgrid.de/entity/Q389935,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Ṣurmeš,Ṣurmeš,Q2099994,70,,https://database.factgrid.de/entity/Q2099994,Q389596 | Q8,ancient location currently unknown to modern archaeologists
,,Tulūl Bismāyah,mod. Tulūl Bismāyah,Q2100030,706,Point(44.6094 33.203),https://database.factgrid.de/entity/Q2100030,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Irákleio,mod. Irákleio,Q2099957,718,Point(25.1332 35.3402),https://database.factgrid.de/entity/Q2099957,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tell Uqair,Tall ʻUqair,Q389924,72,Point(44.6643 32.7817),https://database.factgrid.de/entity/Q389924,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tall al-Ḍabʻa,mod. Tall al-Ḍabʻa,Q2100001,722,Point(31.8233 30.7867),https://database.factgrid.de/entity/Q2100001,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Hisartepe,Daskyleion | mod. Hisartepe,Q2099951,724,Point(28.0507 40.1326),https://database.factgrid.de/entity/Q2099951,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Kūm Dafnah,mod. Kūm Dafnah,Q2099967,725,Point(32.1774 30.8579),https://database.factgrid.de/entity/Q2099967,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Dibba,,Q389970,729,Point(56.2639 25.6317),https://database.factgrid.de/entity/Q389970,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tell Abu Salabikh,Abu Salabikh | mod. Abu Salabikh,Q389843,73,Point(45.0544 32.2526),https://database.factgrid.de/entity/Q389843,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Ishān Dulaiyhim,Īshān Dulayhim | Tummal,Q389801,730,Point(45.4108 31.9985),https://database.factgrid.de/entity/Q389801,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Armavir,Armavir (ancient city) | Argištihinili | Davti-Blur,Q389748,735,Point(44.0332 40.082),https://database.factgrid.de/entity/Q389748,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Idfū,mod. Idfū,Q2099955,736,Point(32.8728 24.9782),https://database.factgrid.de/entity/Q2099955,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Eskiharran,mod. Eskiharran,Q2099937,738,Point(39.059 36.9336),https://database.factgrid.de/entity/Q2099937,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tepe Sialk,Tapah Sīyalk,Q389835,74,Point(51.4042 33.9688),https://database.factgrid.de/entity/Q389835,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Erek Daǧ,KURQilbani | Erek Daǧ,Q390142,742,Point(43.5556 38.4813),https://database.factgrid.de/entity/Q390142,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tell As-Sib,,Q389861,196 | 75,Point(45.058 34.1929),https://database.factgrid.de/entity/Q389861,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Gavar,Gavar | DHaldiei URU,Q389752,752,Point(45.1383 40.3547),https://database.factgrid.de/entity/Q389752,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tall al-Gharrān,mod. Tall al-Gharrān,Q2100002,753,Point(44.4083 32.6244),https://database.factgrid.de/entity/Q2100002,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tarsus,Gözlükule | Tarsus,Q389662,758,Point(34.8956 36.9123),https://database.factgrid.de/entity/Q389662,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Qaṭibat,mod. Qaṭibat,Q2099982,76,,https://database.factgrid.de/entity/Q2099982,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall Ḥadwat al-Faras,mod. Tall Ḥadwat al-Faras,Q2100007,766,Point(44.5896 32.1924),https://database.factgrid.de/entity/Q2100007,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tappeh Bormi,Tall Barmi,Q389834,77,Point(49.589 31.2413),https://database.factgrid.de/entity/Q389834,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Haikavank,mod. Haikavank,Q2099945,770,,https://database.factgrid.de/entity/Q2099945,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tel Hebron,mod. Tel Hebron,Q2100015,771,Point(35.1023 31.5245),https://database.factgrid.de/entity/Q2100015,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Yoncali,,Q390086,78,Point(42.1875 39.129),https://database.factgrid.de/entity/Q390086,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Ηeraio Samou,mod. Ηeraio Samou,Q2100042,780,Point(26.886 37.6721),https://database.factgrid.de/entity/Q2100042,Q389596 | Q8,ancient location and modern archaeological excavation site
,,İnandık,mod. İnandık,Q2099956,789,Point(33.5352 40.381),https://database.factgrid.de/entity/Q2099956,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Ebla (mod. Tell Mardikh),Ebla,Q389938,79,Point(36.7983 35.799),https://database.factgrid.de/entity/Q389938,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Īzah,mod. Īzah,Q2099958,790,Point(49.8696 31.8386),https://database.factgrid.de/entity/Q2099958,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tel Gamma,mod. Tel Gamma,Q2100014,793,Point(34.445 31.3872),https://database.factgrid.de/entity/Q2100014,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Kāmid al-Lūz,Kumidi (mod. Kāmid al-Lūz),Q390008,798,Point(35.821 33.6235),https://database.factgrid.de/entity/Q390008,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tell Abu Nakhlab,mod. Tell Abu Nakhlab,Q2100017,8,,https://database.factgrid.de/entity/Q2100017,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Epurasie,,Q2099936,80,,https://database.factgrid.de/entity/Q2099936,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Kayalıpınar,Šamuḫa,Q390038,800,Point(36.5279 39.6211),https://database.factgrid.de/entity/Q390038,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Nimrud,Kalhu | Tawfiqiyah,Q390020,81 | 229,Point(43.3385 36.1022),https://database.factgrid.de/entity/Q390020,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Uluşar,mod. Uluşar,Q2100036,825,Point(43.735 38.8877),https://database.factgrid.de/entity/Q2100036,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall Kozkhān,mod. Tall Kozkhān,Q2100008,827,Point(44.8404 32.1873),https://database.factgrid.de/entity/Q2100008,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Borsippa (mod. Birs Nimrud),Borsippa,Q389825,83,Point(44.3434 32.3924),https://database.factgrid.de/entity/Q389825,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tarbisu (mod. Tell Sherif Khan),Tarbisu,Q389911,84,Point(43.0774 36.4089),https://database.factgrid.de/entity/Q389911,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tall Kazal,Tell Kazel | Ṣumur,Q389932,841,Point(35.9862 34.7085),https://database.factgrid.de/entity/Q389932,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Lchashen,mod. Lchashen,Q2099971,843,Point(44.9418 40.5074),https://database.factgrid.de/entity/Q2099971,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Kish (mod. Tell el-Bender),Kish (Sumer) | Kiš,Q390014,71 | 85 | 184 | 281 | 391 | 833,Point(44.5949 32.5455),https://database.factgrid.de/entity/Q390014,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Šaḫrinu,,Q2099988,87,,https://database.factgrid.de/entity/Q2099988,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall Nūyaja,mod. Tall Nūyaja,Q2100009,874,Point(45.0974 32.33),https://database.factgrid.de/entity/Q2100009,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Girsu (mod. Tello),Girsu,Q389832,88,Point(46.1776 31.5591),https://database.factgrid.de/entity/Q389832,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Новый Кумак,mod. Новый Кумак,Q2100043,880,Point(58.6555 51.2297),https://database.factgrid.de/entity/Q2100043,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Nineveh,Nineveh,Q390025,279 | 86 | 881,Point(43.1621 36.3582),https://database.factgrid.de/entity/Q390025,Q8 | Q389596 | Q997797,mod. Nebi Yunus; mod. Kuyunjik
,,Tuz Hurmati,,Q389996,89,Point(44.6252 34.884),https://database.factgrid.de/entity/Q389996,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tall al-Nabī Mandū,Qadeš | mod. Tall al-Nabī Mandū,Q2100003,899,Point(36.5194 34.557),https://database.factgrid.de/entity/Q2100003,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Lahir,mod. Lahir,Q2099970,9,,https://database.factgrid.de/entity/Q2099970,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Unqi,Tell Tayinat | Tell Ta'ynat,Q389916,90,Point(36.3759 36.2482),https://database.factgrid.de/entity/Q389916,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Qantīr,mod. Qantīr,Q2099981,903,Point(31.8345 30.8017),https://database.factgrid.de/entity/Q2099981,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Qufṭ,mod. Qufṭ,Q2099985,906,Point(32.8158 25.9966),https://database.factgrid.de/entity/Q2099985,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Ešnunna (mod. Tell Asmar),Eshnunna | Ešnuna,Q389831,91,Point(44.7276 33.4837),https://database.factgrid.de/entity/Q389831,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Al-Rammāḥīyah,mod. Al-Rammāḥīyah,Q2099898,911,Point(44.7132 31.894),https://database.factgrid.de/entity/Q2099898,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tall S‘aīd,mod. Tall S‘aīd,Q2100010,915,Point(45.0127 32.2319),https://database.factgrid.de/entity/Q2100010,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Pārśa (mod. Persepolis),Persepolis | Pārśa,Q389698,92,Point(52.8925 29.9343),https://database.factgrid.de/entity/Q389698,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Shapiya,mod. Shapiya,Q2099992,924,,https://database.factgrid.de/entity/Q2099992,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Jedide,,Q389956,93,Point(42.0326 34.3826),https://database.factgrid.de/entity/Q389956,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Ras Ibn Hani,Ibn Hani,Q389974,94,Point(35.7348 35.587),https://database.factgrid.de/entity/Q389974,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tulūl Abū ‘Aẓam,mod. Tulūl Abū ‘Aẓam,Q2100027,945,Point(45.023 32.3104),https://database.factgrid.de/entity/Q2100027,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tulūl ‘Adāy,mod. Tulūl ‘Adāy,Q2100026,946,Point(45.0488 32.3113),https://database.factgrid.de/entity/Q2100026,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tulūl al-Khāldiyah,mod. Tulūl al-Khāldiyah,Q2100029,949,Point(44.7009 32.2504),https://database.factgrid.de/entity/Q2100029,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tell Huweish,Ubasē,Q389901,95,Point(43.2304 35.5931),https://database.factgrid.de/entity/Q389901,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Ṣan al-Hagar,mod. Ṣan al-Hagar,Q2099990,950,Point(31.8845 30.9746),https://database.factgrid.de/entity/Q2099990,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Yalındüz,mod. Yalındüz,Q2100038,951,Point(43.7195 38.9476),https://database.factgrid.de/entity/Q2100038,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Shaduppum,Šaduppûm | Tell Abu Harmal,Q389895,96 | 221,Point(44.4666 33.3098),https://database.factgrid.de/entity/Q389895,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tel Duweihes,mod. Tel Duweihes,Q2100013,960,,https://database.factgrid.de/entity/Q2100013,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Tiryntha,mod. Tiryntha,Q2100024,967,Point(22.8003 37.5992),https://database.factgrid.de/entity/Q2100024,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Godin Tepe,,Q389738,97,Point(48.0685 34.5183),https://database.factgrid.de/entity/Q389738,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Ṭūd,mod. Ṭūd,Q2100025,975,Point(32.5332 25.5832),https://database.factgrid.de/entity/Q2100025,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Kocapınar,mod. Kocapınar,Q2099966,976,Point(43.2021 39.1002),https://database.factgrid.de/entity/Q2099966,Q389596 | Q8,ancient location and modern archaeological excavation site
,,Zabala,Tell Ibzeikh | Tell Ibzaykh | Zabala | Zabalam | Ibzaih,Q389850,98 | 99,Point(45.8749 31.7436),https://database.factgrid.de/entity/Q389850,Q8 | Q389596,ancient location and modern archaeological excavation site
,,Tall Warīsh,mod. Tall Warīsh,Q2100011,996,Point(45.3421 32.1834),https://database.factgrid.de/entity/Q2100011,Q389596 | Q8,ancient location and modern archaeological excavation site
