audit_status,cdli_id,factgrid_qid,live_cdli_id,live_label_en,live_description_en,label,artifact_type,period_id,period,period_time_range,statement_status,statement_value,statement_value_label,live_period_property,live_period_qid,live_period_label,provenience,primary_collection
no_expected_no_live,342752,Q2166025,P342752,Cuneiform Tablet NYPLC 305,"CDLI artifact: tablet; held by New York Public Library, New York, New York, USA; CDLI P342752",NYPLC 305,tablet,,,,,,,,,,,"New York Public Library, New York, New York, USA"
no_expected_no_live,343817,Q1362555,P343817,Cuneiform Tablet PRAK A 011,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P343817",PRAK A 011,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,343840,Q2166050,P343840,Cuneiform Tablet PRAK B 023,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P343840",PRAK B 023,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,343913,Q2169979,P343913,Cuneiform Tablet PRAK B 096,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P343913",PRAK B 096,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,343952,Q2167656,P343952,Cuneiform Tablet PRAK B 135,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P343952",PRAK B 135,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344055,Q2166849,P344055,Cuneiform Tablet PRAK B 239,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344055",PRAK B 239,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344079,Q2162526,P344079,Cuneiform Tablet PRAK B 263,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344079",PRAK B 263,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344110,Q2167069,P344110,Cuneiform Tablet PRAK B 294,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344110",PRAK B 294,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344184,Q2165170,P344184,Cuneiform Tablet PRAK B 368,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344184",PRAK B 368,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344281,Q2168466,P344281,Cuneiform Tablet PRAK B 464,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344281",PRAK B 464,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344307,Q2163443,P344307,Cuneiform Tablet PRAK A 015,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344307",PRAK A 015,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344385,Q2170432,P344385,Cuneiform Tablet PRAK A 093,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344385",PRAK A 093,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344405,Q2166980,P344405,Cuneiform Tablet PRAK A 113,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344405",PRAK A 113,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344429,Q2162373,P344429,Cuneiform Tablet PRAK A 137,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344429",PRAK A 137,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344444,Q2169329,P344444,Cuneiform Tablet PRAK A 152,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344444",PRAK A 152,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344452,Q2018243,P344452,Cuneiform Tablet PRAK A 160,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344452",PRAK A 160,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344491,Q2164140,P344491,Cuneiform Tablet PRAK A 199,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344491",PRAK A 199,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344501,Q2169538,P344501,Cuneiform Tablet PRAK A 209,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344501",PRAK A 209,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344517,Q2143300,P344517,Cuneiform Tablet PRAK A 225,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344517",PRAK A 225,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344540,Q2167202,P344540,Cuneiform Tablet PRAK A 248,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344540",PRAK A 248,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344583,Q2162541,P344583,Cuneiform Tablet PRAK A 291,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344583",PRAK A 291,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344612,Q2163483,P344612,Cuneiform Tablet PRAK A 320,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344612",PRAK A 320,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344628,Q2148570,P344628,Cuneiform Tablet PRAK A 336,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344628",PRAK A 336,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344669,Q2165326,P344669,Cuneiform Tablet PRAK A 377,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344669",PRAK A 377,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344686,Q2166326,P344686,Cuneiform Tablet PRAK A 394,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344686",PRAK A 394,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344690,Q2170635,P344690,Cuneiform Tablet PRAK A 398,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344690",PRAK A 398,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344757,Q2163275,P344757,Cuneiform Tablet PRAK A 460bis,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344757",PRAK A 460bis,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344782,Q2153579,P344782,Cuneiform Tablet PRAK A 477,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344782",PRAK A 477,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344794,Q2167928,P344794,Cuneiform Tablet PRAK A 489,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344794",PRAK A 489,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344813,Q2167341,P344813,Cuneiform Tablet PRAK A 508,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344813",PRAK A 508,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344868,Q2164392,P344868,Cuneiform Tablet PRAK A 582bis,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344868",PRAK A 582bis,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,344956,Q2166548,P344956,Cuneiform Tablet PRAK C 082,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Louvre Museum, Paris, France; CDLI P344956",PRAK C 082,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Louvre Museum, Paris, France"
no_expected_no_live,345003,Q2007838,P345003,Cuneiform Tablet PRAK C 130,"tablet from an unspecified location, dated to an unspecified period and currently held in the louvre museum, paris, france.",PRAK C 130,tablet,,,,,,,,,,Kish (mod. Tell Uhaimir),"Louvre Museum, Paris, France"
no_expected_no_live,346438,Q2166989,P346438,"Cuneiform Tablet UET 6, 0395","CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P346438","UET 6, 0395",tablet,,,,,,,,,,Ur (mod. Tell Muqayyar),"British Museum, London, UK"
no_expected_no_live,346443,Q2165248,P346443,"Cuneiform Tablet UET 6, 0402","CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P346443","UET 6, 0402",tablet,,,,,,,,,,Ur (mod. Tell Muqayyar),"British Museum, London, UK"
no_expected_no_live,347141,Q2161521,P347141,"Cuneiform Tablet VS 24, 022","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P347141","VS 24, 022",tablet,,,,,,,,,,Babylon (mod. Bābil),"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,347194,Q2164028,P347194,"Cuneiform Tablet VS 24, 075","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P347194","VS 24, 075",tablet,,,,,,,,,,Babylon (mod. Bābil),"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,347205,Q2162645,P347205,"Cuneiform Tablet VS 24, 086","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P347205","VS 24, 086",tablet,,,,,,,,,,Babylon (mod. Bābil),"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,347229,Q2166697,P347229,"Cuneiform Tablet VS 24, 110","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P347229","VS 24, 110",tablet,,,,,,,,,,Babylon (mod. Bābil),"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,349309,Q2164338,P349309,"Cuneiform Tablet AUWE 23, 316","CDLI artifact: tablet; from Uruk (mod. Warka); held by National Museum of Iraq, Baghdad, Iraq; CDLI P349309","AUWE 23, 316",tablet,,,,,,,,,,Uruk (mod. Warka),"National Museum of Iraq, Baghdad, Iraq"
no_expected_no_live,349325,Q2142339,P349325,"Cuneiform Tablet AUWE 23, 332","CDLI artifact: tablet; from Uruk (mod. Warka); held by National Museum of Iraq, Baghdad, Iraq; CDLI P349325","AUWE 23, 332",tablet,,,,,,,,,,Uruk (mod. Warka),"National Museum of Iraq, Baghdad, Iraq"
no_expected_no_live,356615,Q2154946,P356615,Cuneiform Tablet P356615,CDLI artifact: tablet; from Nippur (mod. Nuffar); CDLI P356615,unknown,tablet,,,,,,,,,,Nippur (mod. Nuffar),
no_expected_no_live,361435,Q2015976,P361435,Cuneiform Tablet P361435,"CDLI artifact: tablet; held by Adana Museum, Adana, Turkey; CDLI P361435",Adana 237 I unpublished unassigned ?,tablet,,,,,,,,,,,"Adana Museum, Adana, Turkey"
no_expected_no_live,365266,Q2036072,P365266,"Cuneiform Tablet CT 12, pl. 30, BM 038178","tablet from an unspecified location, dated to an unspecified period and currently held in the british museum, london, uk.","CT 12, pl. 30, BM 038178",tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,366020,Q2169647,P366020,"Cuneiform Tablet CT 37, pl. 21, BM 038284","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P366020","CT 37, pl. 21, BM 038284",tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,366124,Q2166586,P366124,"Cuneiform Tablet CT 39, pl. 23-24, Rm 2, 138 +","CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); held by British Museum, London, UK; CDLI P366124","CT 39, pl. 23-24, Rm 2, 138 +",tablet,,,,,,,,,,Nineveh (mod. Kuyunjik),"British Museum, London, UK"
no_expected_no_live,366333,Q2163950,P366333,"Cuneiform Tablet CT 56, 018","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366333","CT 56, 018",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366431,Q2167533,P366431,"Cuneiform Tablet CT 56, 116","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366431","CT 56, 116",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366489,Q2047859,P366489,"Cuneiform Tablet CT 56, 174","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366489","CT 56, 174",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366523,Q2047443,P366523,"Cuneiform Tablet CT 56, 208","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366523","CT 56, 208",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366626,Q2163039,P366626,"Cuneiform Tablet CT 56, 311","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366626","CT 56, 311",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366718,Q2165628,P366718,"Cuneiform Tablet CT 56, 403","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366718","CT 56, 403",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366866,Q2169136,P366866,"Cuneiform Tablet CT 56, 551","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366866","CT 56, 551",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366870,Q2047089,P366870,"Cuneiform Tablet CT 56, 555","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366870","CT 56, 555",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366919,Q2164080,P366919,"Cuneiform Tablet CT 56, 604","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366919","CT 56, 604",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,366962,Q2167108,P366962,"Cuneiform Tablet CT 56, 647","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P366962","CT 56, 647",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,367037,Q2163335,P367037,"Cuneiform Tablet CT 56, 722","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P367037","CT 56, 722",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,367109,Q2165293,P367109,"Cuneiform Tablet CT 56, 794","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P367109","CT 56, 794",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,368317,Q2153785,P368317,"Cuneiform Tablet MDP 12, p. 77 fig. 38",CDLI artifact: tablet; from Susa (mod. Shush); CDLI P368317,"MDP 12, p. 77 fig. 38",tablet,,,,,,,,,,Susa (mod. Shush),
no_expected_no_live,370336,Q1932797,P370336,"Cuneiform Tablet LTBA 1, 12","Lexical tablet from an unspecified location, dated to an unspecified period and currently held in the vorderasiatisches museum, berlin, germany.","LTBA 1, 12",tablet,,,,,,,,,,Assur (mod. Qalat Sherqat),"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,370361,Q1932843,P370361,"Cuneiform Tablet LTBA 1, 38","Lexical tablet from an unspecified location, dated to an unspecified period and currently held in the vorderasiatisches museum, berlin, germany.","LTBA 1, 38",tablet,,,,,,,,,,Assur (mod. Qalat Sherqat),"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,370398,Q2163300,P370398,"Cuneiform Tablet LTBA 1, 78","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P370398","LTBA 1, 78",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,371874,Q2165802,P371874,"Cuneiform Tablet VS 05, 140","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P371874","VS 05, 140",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,372126,Q2169035,P372126,"Cuneiform Tablet VS 06, 231","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P372126","VS 06, 231",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,372167,Q2166712,P372167,"Cuneiform Tablet VS 06, 272","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P372167","VS 06, 272",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,385264,Q2167116,P385264,"Cuneiform Tablet OECT 10, 251","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Ashmolean Museum, Oxford, UK; CDLI P385264","OECT 10, 251",tablet,,,,,,,,,,Babylon (mod. Bābil),"Ashmolean Museum, Oxford, UK"
no_expected_no_live,385272,Q2168387,P385272,"Cuneiform Tablet OECT 10, 259","CDLI artifact: tablet; from Kish (mod. Tell Ingharra); held by Ashmolean Museum, Oxford, UK; CDLI P385272","OECT 10, 259",tablet,,,,,,,,,,Kish (mod. Tell Ingharra),"Ashmolean Museum, Oxford, UK"
no_expected_no_live,385321,Q2149150,P385321,"Cuneiform Tablet OECT 10, 308","CDLI artifact: tablet; from Kish (mod. Tell Ingharra); held by Ashmolean Museum, Oxford, UK; CDLI P385321","OECT 10, 308",tablet,,,,,,,,,,Kish (mod. Tell Ingharra),"Ashmolean Museum, Oxford, UK"
no_expected_no_live,385337,Q2168182,P385337,"Cuneiform Tablet OECT 10, 324","CDLI artifact: tablet; from Kish (mod. Tell Ingharra); held by Ashmolean Museum, Oxford, UK; CDLI P385337","OECT 10, 324",tablet,,,,,,,,,,Kish (mod. Tell Ingharra),"Ashmolean Museum, Oxford, UK"
no_expected_no_live,385360,Q2165304,P385360,"Cuneiform Tablet OECT 10, 347","CDLI artifact: tablet; from Kish (mod. Tell Ingharra); held by Ashmolean Museum, Oxford, UK; CDLI P385360","OECT 10, 347",tablet,,,,,,,,,,Kish (mod. Tell Ingharra),"Ashmolean Museum, Oxford, UK"
no_expected_no_live,386370,Q2036016,P386370,"Cuneiform Tablet CT 12, pl. 20, BM 038189+","tablet from an unspecified location, dated to an unspecified period and currently held in the british museum, london, uk.","CT 12, pl. 20, BM 038189+",tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,386409,Q2036068,P386409,"Cuneiform Tablet CT 12, pl. 30, BM 034950","tablet from an unspecified location, dated to an unspecified period and currently held in the british museum, london, uk.","CT 12, pl. 30, BM 034950",tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,387832,Q2166728,P387832,Cuneiform Tablet RIAA 276,"CDLI artifact: tablet; held by Musées royaux d’Art et d’Histoire, Brussels, Belgium; CDLI P387832",RIAA 276,tablet,,,,,,,,,,,"Musées royaux d’Art et d’Histoire, Brussels, Belgium"
no_expected_no_live,388102,Q2165496,P388102,Cuneiform Artifact MS 3019/1,"CDLI artifact: sealing; from Umma (mod. Tell Jokha); held by Schøyen Collection, Oslo, Norway; CDLI P388102",MS 3019/1,sealing,,,,,,,,,,Umma (mod. Tell Jokha),"Schøyen Collection, Oslo, Norway"
no_expected_no_live,388552,Q1907273,P388552,Cuneiform Tablet SC-UCLA — in CDLI P388552,Lexical tablet from an unspecified location.,SC-UCLA —,tablet,,,,,,,,,,uncertain (mod. uncertain),"Cotsen Collection of Cuneiform Tablets, Special Collections, UCLA, Los Angeles, California, USA"
no_expected_no_live,388905,Q2163247,P388905,Cuneiform Tablet LB 0382,"CDLI artifact: tablet; held by de Liagre Böhl Collection, Netherlands Institute for the Near East, Leiden, The Netherlands; CDLI P388905",LB 0382,tablet,,,,,,,,,,,"de Liagre Böhl Collection, Netherlands Institute for the Near East, Leiden, The Netherlands"
no_expected_no_live,389085,Q2166561,P389085,Cuneiform Tablet LB 0617,"CDLI artifact: tablet; held by de Liagre Böhl Collection, Netherlands Institute for the Near East, Leiden, The Netherlands; CDLI P389085",LB 0617,tablet,,,,,,,,,,,"de Liagre Böhl Collection, Netherlands Institute for the Near East, Leiden, The Netherlands"
no_expected_no_live,390322,Q2162665,P390322,Cuneiform Tablet LB 3264,"CDLI artifact: tablet; held by de Liagre Böhl Collection, Netherlands Institute for the Near East, Leiden, The Netherlands; CDLI P390322",LB 3264,tablet,,,,,,,,,,,"de Liagre Böhl Collection, Netherlands Institute for the Near East, Leiden, The Netherlands"
no_expected_no_live,390420,Q2168561,P390420,Cuneiform Tablet LB 1155,"CDLI artifact: tablet; held by de Liagre Böhl Collection, Netherlands Institute for the Near East, Leiden, The Netherlands; CDLI P390420",LB 1155,tablet,,,,,,,,,,,"de Liagre Böhl Collection, Netherlands Institute for the Near East, Leiden, The Netherlands"
no_expected_no_live,391564,Q2165267,P391564,Cuneiform Tablet OIM A04220,"CDLI artifact: tablet; held by Institute for the Study of Ancient Cultures West Asia & North Africa Museum, Chicago, Illinois, USA; CDLI P391564",OIM A04220,tablet,,,,,,,,,,,"Institute for the Study of Ancient Cultures West Asia & North Africa Museum, Chicago, Illinois, USA"
no_expected_no_live,393037,Q2167048,P393037,"Cuneiform Tablet KTT p. 031 Bi.29/49:149,02","CDLI artifact: tablet; from Tuttul (mod. Tell Bi'a); held by National Museum of Syria, Raqqa, Syria; CDLI P393037","KTT p. 031 Bi.29/49:149,02",tablet,,,,,,,,,,Tuttul (mod. Tell Bi'a),"National Museum of Syria, Raqqa, Syria"
no_expected_no_live,404748,Q2166687,P404748,Cuneiform Tablet DUROM 1952.5,"CDLI artifact: tablet; held by Oriental Museum, University of Durham, Durham, UK; CDLI P404748",DUROM 1952.5,tablet,,,,,,,,,,,"Oriental Museum, University of Durham, Durham, UK"
no_expected_no_live,404932,Q2168914,P404932,"Cuneiform Tablet Iraq 60, 205","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by National Museum of Iraq, Baghdad, Iraq; CDLI P404932","Iraq 60, 205",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"National Museum of Iraq, Baghdad, Iraq"
no_expected_no_live,405509,Q2163681,P405509,Cuneiform Tablet WML 1963.188.4,"CDLI artifact: tablet; held by World Museum Liverpool, Liverpool, UK; CDLI P405509",WML 1963.188.4,tablet,,,,,,,,,,,"World Museum Liverpool, Liverpool, UK"
no_expected_no_live,405548,Q2166167,P405548,Cuneiform Tablet WML 51.63.091 (1985.354.4 ?),"CDLI artifact: tablet; held by World Museum Liverpool, Liverpool, UK; CDLI P405548",WML 51.63.091 (1985.354.4 ?),tablet,,,,,,,,,,,"World Museum Liverpool, Liverpool, UK"
no_expected_no_live,408053,Q2166500,P408053,Cuneiform Artifact SM 1949.03.002,"CDLI artifact: amulet; held by Harvard Museum of the Ancient Near East, Harvard University, Cambridge, Massachusetts, USA; CDLI P408053",SM 1949.03.002,amulet,,,,,,,,,,,"Harvard Museum of the Ancient Near East, Harvard University, Cambridge, Massachusetts, USA"
no_expected_no_live,409480,Q2166888,P409480,Cuneiform Tablet CUNES 47-00-004,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409480",CUNES 47-00-004,tablet,,,,,,,,,,uncertain (mod. uncertain),"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
no_expected_no_live,409496,Q2168383,P409496,Cuneiform Tablet CUNES 48-00-030,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P409496",CUNES 48-00-030,tablet,,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA"
