audit_status,cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,expected_period_qid,expected_period_label,live_period_property,live_period_qid,live_period_label,live_cdli_id
no_expected_no_live,583201,Q2170046,,Cuneiform Tablet BM 063042,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583201",,,,,,P583201
no_expected_no_live,583217,Q2165787,,Cuneiform Tablet BM 063062,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583217",,,,,,P583217
no_expected_no_live,583256,Q2157423,,Cuneiform Tablet BM 063103,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583256",,,,,,P583256
no_expected_no_live,583283,Q2162958,,Cuneiform Tablet BM 063132,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583283",,,,,,P583283
no_expected_no_live,583352,Q2166147,,Cuneiform Tablet BM 063207,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583352",,,,,,P583352
no_expected_no_live,583407,Q2162664,,Cuneiform Tablet BM 063270,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583407",,,,,,P583407
no_expected_no_live,583493,Q2063755,,Cuneiform Tablet BM 063363,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583493",,,,,,P583493
no_expected_no_live,583539,Q2048110,,Cuneiform Tablet BM 063415,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583539",,,,,,P583539
no_expected_no_live,583581,Q2166523,,Cuneiform Tablet BM 063460,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583581",,,,,,P583581
no_expected_no_live,583606,Q2153886,,Cuneiform Tablet BM 063485,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583606",,,,,,P583606
no_expected_no_live,583610,Q2167903,,Cuneiform Tablet BM 063489,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583610",,,,,,P583610
no_expected_no_live,583651,Q2170182,,Cuneiform Tablet BM 063533,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583651",,,,,,P583651
no_expected_no_live,583702,Q2166005,,Cuneiform Tablet BM 063592,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583702",,,,,,P583702
no_expected_no_live,583743,Q2161133,,Cuneiform Tablet BM 063637,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583743",,,,,,P583743
no_expected_no_live,583755,Q2011295,,Cuneiform Tablet BM 063651,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583755",,,,,,P583755
no_expected_no_live,583796,Q2164047,,Cuneiform Tablet BM 063702,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583796",,,,,,P583796
no_expected_no_live,583811,Q2162325,,Cuneiform Tablet BM 063719,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583811",,,,,,P583811
no_expected_no_live,583846,Q2164125,,Cuneiform Tablet BM 063758,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P583846",,,,,,P583846
no_expected_no_live,584194,Q2170167,,Cuneiform Tablet BM 064233,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584194",,,,,,P584194
no_expected_no_live,584205,Q2168778,,Cuneiform Tablet BM 064249,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584205",,,,,,P584205
no_expected_no_live,584213,Q2047944,,Cuneiform Tablet BM 064263,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584213",,,,,,P584213
no_expected_no_live,584301,Q2167462,,Cuneiform Tablet BM 064410,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584301",,,,,,P584301
no_expected_no_live,584340,Q2169724,,Cuneiform Tablet BM 064454,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584340",,,,,,P584340
no_expected_no_live,584356,Q2063778,,Cuneiform Tablet BM 064471,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584356",,,,,,P584356
no_expected_no_live,584439,Q2156882,,Cuneiform Tablet BM 064587,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584439",,,,,,P584439
no_expected_no_live,584478,Q2165668,,Cuneiform Tablet BM 064634,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584478",,,,,,P584478
no_expected_no_live,584546,Q2162949,,Cuneiform Tablet BM 064716,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584546",,,,,,P584546
no_expected_no_live,584585,Q2167752,,Cuneiform Tablet BM 064761,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584585",,,,,,P584585
no_expected_no_live,584614,Q2166672,,Cuneiform Tablet BM 064797,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584614",,,,,,P584614
no_expected_no_live,584638,Q2162689,,Cuneiform Tablet BM 064832,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584638",,,,,,P584638
no_expected_no_live,584655,Q2168932,,Cuneiform Tablet BM 064853,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584655",,,,,,P584655
no_expected_no_live,584680,Q2164415,,Cuneiform Tablet BM 064885,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584680",,,,,,P584680
no_expected_no_live,584710,Q2169893,,Cuneiform Tablet BM 064932,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584710",,,,,,P584710
no_expected_no_live,584792,Q2162794,,Cuneiform Tablet BM 065033,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584792",,,,,,P584792
no_expected_no_live,584839,Q2168293,,Cuneiform Tablet BM 065088,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584839",,,,,,P584839
no_expected_no_live,584881,Q2165313,,Cuneiform Tablet BM 065161,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584881",,,,,,P584881
no_expected_no_live,584897,Q2170471,,Cuneiform Tablet BM 065181,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584897",,,,,,P584897
no_expected_no_live,584993,Q2168397,,Cuneiform Tablet BM 065299,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P584993",,,,,,P584993
no_expected_no_live,585005,Q2166938,,Cuneiform Tablet BM 065312,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585005",,,,,,P585005
no_expected_no_live,585044,Q2169229,,Cuneiform Tablet BM 065357,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585044",,,,,,P585044
no_expected_no_live,585052,Q2027187,,Cuneiform Tablet BM 065365,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585052",,,,,,P585052
no_expected_no_live,585091,Q2164112,,Cuneiform Tablet BM 065412,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585091",,,,,,P585091
no_expected_no_live,585101,Q2169567,,Cuneiform Tablet BM 065422,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585101",,,,,,P585101
no_expected_no_live,585117,Q2142717,,Cuneiform Tablet BM 065441,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585117",,,,,,P585117
no_expected_no_live,585140,Q2167308,,Cuneiform Tablet BM 065468,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585140",,,,,,P585140
no_expected_no_live,585183,Q2162517,,Cuneiform Tablet BM 065523,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585183",,,,,,P585183
no_expected_no_live,585228,Q2150605,,Cuneiform Tablet BM 065583,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585228",,,,,,P585228
no_expected_no_live,585269,Q2165366,,Cuneiform Tablet BM 065633,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585269",,,,,,P585269
no_expected_no_live,585286,Q2166439,,Cuneiform Tablet BM 065657,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585286",,,,,,P585286
no_expected_no_live,585357,Q2163241,,Cuneiform Tablet BM 065758,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585357",,,,,,P585357
no_expected_no_live,585382,Q2151486,,Cuneiform Tablet BM 065785,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585382",,,,,,P585382
no_expected_no_live,585394,Q2168042,,Cuneiform Tablet BM 065797,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585394",,,,,,P585394
no_expected_no_live,585414,Q2169071,,"Cuneiform Tablet BM 065817 + 1882-09-18, 05808","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585414",,,,,,P585414
no_expected_no_live,585455,Q2166818,,Cuneiform Tablet BM 065864,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585455",,,,,,P585455
no_expected_no_live,585496,Q2162185,,Cuneiform Tablet BM 065908,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585496",,,,,,P585496
no_expected_no_live,585551,Q2169419,,Cuneiform Tablet BM 065970,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585551",,,,,,P585551
no_expected_no_live,585584,Q2165276,,Cuneiform Tablet BM 066001,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585584",,,,,,P585584
no_expected_no_live,585639,Q2165531,,Cuneiform Tablet BM 066059,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585639",,,,,,P585639
no_expected_no_live,585642,Q2163764,,Cuneiform Tablet BM 066065,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585642",,,,,,P585642
no_expected_no_live,585678,Q2153080,,Cuneiform Tablet BM 066107,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585678",,,,,,P585678
no_expected_no_live,585681,Q2168430,,Cuneiform Tablet BM 066110,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585681",,,,,,P585681
no_expected_no_live,585785,Q2170468,,Cuneiform Tablet BM 066227,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585785",,,,,,P585785
no_expected_no_live,585793,Q2165340,,Cuneiform Tablet BM 066238,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P585793",,,,,,P585793
no_expected_no_live,585802,Q2169855,,Cuneiform Tablet BM 066249,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585802",,,,,,P585802
no_expected_no_live,585814,Q2048044,,Cuneiform Tablet BM 066263,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585814",,,,,,P585814
no_expected_no_live,585880,Q2162817,,Cuneiform Tablet BM 066333,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585880",,,,,,P585880
no_expected_no_live,585906,Q2166678,,Cuneiform Tablet BM 066364,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585906",,,,,,P585906
no_expected_no_live,585992,Q2164425,,Cuneiform Tablet BM 066458,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P585992",,,,,,P585992
no_expected_no_live,586003,Q2169994,,Cuneiform Tablet BM 066473,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586003",,,,,,P586003
no_expected_no_live,586042,Q2167645,,Cuneiform Tablet BM 066513,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586042",,,,,,P586042
no_expected_no_live,586081,Q2163010,,Cuneiform Tablet BM 066555,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586081",,,,,,P586081
no_expected_no_live,586107,Q1362648,,Cuneiform Tablet BM 066595,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586107",,,,,,P586107
no_expected_no_live,586111,Q2163409,,Cuneiform Tablet BM 066601,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586111",,,,,,P586111
no_expected_no_live,586150,Q2166036,,Cuneiform Tablet BM 066673,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586150",,,,,,P586150
no_expected_no_live,586202,Q2164683,,Cuneiform Tablet BM 066730,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586202",,,,,,P586202
no_expected_no_live,586238,Q2168790,,Cuneiform Tablet BM 066771,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586238",,,,,,P586238
no_expected_no_live,586279,Q2166527,,Cuneiform Tablet BM 066819,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586279",,,,,,P586279
no_expected_no_live,586296,Q2167501,,Cuneiform Tablet BM 066839,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586296",,,,,,P586296
no_expected_no_live,586384,Q2047328,,Cuneiform Tablet BM 066958,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586384",,,,,,P586384
no_expected_no_live,586392,Q2169040,,Cuneiform Tablet BM 066969,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586392",,,,,,P586392
no_expected_no_live,586445,Q2165680,,Cuneiform Tablet BM 067035,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586445",,,,,,P586445
no_expected_no_live,586453,Q2170155,,Cuneiform Tablet BM 067043,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586453",,,,,,P586453
no_expected_no_live,586500,Q2165890,,Cuneiform Tablet BM 067102,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586500",,,,,,P586500
no_expected_no_live,586541,Q2160725,,Cuneiform Tablet BM 067150,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586541",,,,,,P586541
no_expected_no_live,586557,Q2012401,,Cuneiform Tablet BM 067168,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586557",,,,,,P586557
no_expected_no_live,586629,Q2166662,,Cuneiform Tablet BM 067255,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586629",,,,,,P586629
no_expected_no_live,586652,Q2164849,,Cuneiform Tablet BM 067284,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586652",,,,,,P586652
no_expected_no_live,586668,Q2168953,,Cuneiform Tablet BM 067308,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586668",,,,,,P586668
no_expected_no_live,586691,Q2063796,,Cuneiform Tablet BM 067345,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586691",,,,,,P586691
no_expected_no_live,586717,Q2164590,,Cuneiform Tablet BM 067380,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586717",,,,,,P586717
no_expected_no_live,586783,Q2166544,,Cuneiform Tablet BM 067483,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586783",,,,,,P586783
no_expected_no_live,586804,Q2168315,,Cuneiform Tablet BM 067505,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586804",,,,,,P586804
no_expected_no_live,586812,Q2168695,,Cuneiform Tablet BM 067513,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586812",,,,,,P586812
no_expected_no_live,586853,Q2166325,,Cuneiform Tablet BM 067562,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586853",,,,,,P586853
no_expected_no_live,586900,Q2170296,,Cuneiform Tablet BM 067612,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586900",,,,,,P586900
no_expected_no_live,586916,Q2165509,,Cuneiform Tablet BM 067628,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586916",,,,,,P586916
no_expected_no_live,586941,Q2167932,,Cuneiform Tablet BM 067655,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586941",,,,,,P586941
no_expected_no_live,586957,Q2153475,,Cuneiform Tablet BM 067672,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586957",,,,,,P586957
no_expected_no_live,586982,Q2163277,,Cuneiform Tablet BM 067701,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P586982",,,,,,P586982
no_expected_no_live,587014,Q2162419,,Cuneiform Tablet BM 067735,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P587014",,,,,,P587014
no_expected_no_live,587043,Q2165138,,Cuneiform Tablet BM 067766,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587043",,,,,,P587043
no_expected_no_live,587079,Q2169222,,Cuneiform Tablet BM 067804,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587079",,,,,,P587079
no_expected_no_live,587080,Q2147121,,Cuneiform Tablet BM 067805,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587080",,,,,,P587080
no_expected_no_live,587096,Q2169404,,Cuneiform Tablet BM 067822,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587096",,,,,,P587096
no_expected_no_live,587106,Q2164293,,Cuneiform Tablet BM 067835,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587106",,,,,,P587106
no_expected_no_live,587192,Q2166844,,Cuneiform Tablet BM 067938,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587192",,,,,,P587192
no_expected_no_live,587203,Q2168068,,Cuneiform Tablet BM 067949,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587203",,,,,,P587203
no_expected_no_live,587215,Q2150702,,Cuneiform Tablet BM 067962,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587215",,,,,,P587215
no_expected_no_live,587311,Q2166189,,Cuneiform Tablet BM 068096,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587311",,,,,,P587311
no_expected_no_live,587346,Q2168441,,Cuneiform Tablet BM 068139,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587346",,,,,,P587346
no_expected_no_live,587429,Q2169072,,Cuneiform Tablet BM 068241,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587429",,,,,,P587429
no_expected_no_live,587444,Q2162567,,Cuneiform Tablet BM 068258,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587444",,,,,,P587444
no_expected_no_live,587468,Q2166830,,Cuneiform Tablet BM 068285,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587468",,,,,,P587468
no_expected_no_live,587487,Q2167206,,Cuneiform Tablet BM 068308,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587487",,,,,,P587487
no_expected_no_live,587501,Q2162205,,Cuneiform Tablet BM 068328,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587501",,,,,,P587501
no_expected_no_live,587595,Q2019099,,Cuneiform Tablet BM 068454 + BM 069328,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587595",,,,,,P587595
no_expected_no_live,587604,Q2165517,,Cuneiform Tablet BM 068470,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587604",,,,,,P587604
no_expected_no_live,587612,Q2170263,,Cuneiform Tablet BM 068481,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587612",,,,,,P587612
no_expected_no_live,587653,Q2167955,,Cuneiform Tablet BM 068526,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587653",,,,,,P587653
no_expected_no_live,587700,Q2168265,,Cuneiform Tablet BM 068581,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587700",,,,,,P587700
no_expected_no_live,587741,Q2166366,,Cuneiform Tablet BM 068636,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587741",,,,,,P587741
no_expected_no_live,587757,Q2170630,,Cuneiform Tablet BM 068653,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587757",,,,,,P587757
no_expected_no_live,587805,Q2164610,,Cuneiform Tablet BM 068711,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587805",,,,,,P587805
no_expected_no_live,587829,Q2048081,,Cuneiform Tablet BM 068739,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587829",,,,,,P587829
no_expected_no_live,587983,Q2063866,,Cuneiform Tablet BM 068915,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587983",,,,,,P587983
no_expected_no_live,587995,Q2169696,,Cuneiform Tablet BM 068930,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P587995",,,,,,P587995
no_expected_no_live,588230,Q2047075,,Cuneiform Tablet BM 069007,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588230",,,,,,P588230
no_expected_no_live,588267,Q2166895,,Cuneiform Tablet BM 069047,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588267",,,,,,P588267
no_expected_no_live,588288,Q2167277,,Cuneiform Tablet BM 069069,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588288",,,,,,P588288
no_expected_no_live,588322,Q2167103,,Cuneiform Tablet BM 069105,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588322",,,,,,P588322
no_expected_no_live,588359,Q2164090,,Cuneiform Tablet BM 069145,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588359",,,,,,P588359
no_expected_no_live,588363,Q2169344,,Cuneiform Tablet BM 069149,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588363",,,,,,P588363
no_expected_no_live,588375,Q2148000,,Cuneiform Tablet BM 069161,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588375",,,,,,P588375
no_expected_no_live,588420,Q2163538,,Cuneiform Tablet BM 069219,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588420",,,,,,P588420
no_expected_no_live,588565,Q2163310,,Cuneiform Tablet BM 069384,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588565",,,,,,P588565
no_expected_no_live,588637,Q2167016,,Cuneiform Tablet BM 069461,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588637",,,,,,P588637
no_expected_no_live,588660,Q2020841,,Cuneiform Tablet BM 069487,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588660",,,,,,P588660
no_expected_no_live,588676,Q2169297,,Cuneiform Tablet BM 069506,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588676",,,,,,P588676
no_expected_no_live,588699,Q2169483,,Cuneiform Tablet BM 069529,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588699",,,,,,P588699
no_expected_no_live,588709,Q2164221,,Cuneiform Tablet BM 069540,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588709",,,,,,P588709
no_expected_no_live,588725,Q2144109,,Cuneiform Tablet BM 069556,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588725",,,,,,P588725
no_expected_no_live,588733,Q2169515,,Cuneiform Tablet BM 069565,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588733",,,,,,P588733
no_expected_no_live,588772,Q2167218,,Cuneiform Tablet BM 069606,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588772",,,,,,P588772
no_expected_no_live,588836,Q2163153,,Cuneiform Tablet BM 069685,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588836",,,,,,P588836
no_expected_no_live,588973,Q2163958,,Cuneiform Tablet BM 069845,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P588973",,,,,,P588973
no_expected_no_live,589026,Q2166725,,Cuneiform Tablet BM 069915,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P589026",,,,,,P589026
no_expected_no_live,589067,Q2169031,,Cuneiform Tablet BM 069962,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589067",,,,,,P589067
no_expected_no_live,589088,Q2169772,,Cuneiform Tablet BM 069992,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589088",,,,,,P589088
no_expected_no_live,589118,Q2164514,,Cuneiform Tablet BM 070037,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589118",,,,,,P589118
no_expected_no_live,589122,Q2169820,,Cuneiform Tablet BM 070042,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589122",,,,,,P589122
no_expected_no_live,589134,Q2057738,,Cuneiform Tablet BM 070056,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589134",,,,,,P589134
no_expected_no_live,589163,Q2167514,,Cuneiform Tablet BM 070092,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589163",,,,,,P589163
no_expected_no_live,589231,Q2163813,,Cuneiform Tablet BM 070174,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589231",,,,,,P589231
no_expected_no_live,589358,Q1368278,,Cuneiform Tablet BM 070314,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589358",,,,,,P589358
no_expected_no_live,589374,Q2163033,,Cuneiform Tablet BM 070332,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589374",,,,,,P589374
no_expected_no_live,589437,Q2168850,,Cuneiform Tablet BM 070399,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589437",,,,,,P589437
no_expected_no_live,589476,Q2166611,,Cuneiform Tablet BM 070443,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589476",,,,,,P589476
no_expected_no_live,589533,Q2167392,,Cuneiform Tablet BM 070506,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589533",,,,,,P589533
no_expected_no_live,589548,Q2164379,,Cuneiform Tablet BM 070524,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589548",,,,,,P589548
no_expected_no_live,589564,Q2063912,,Cuneiform Tablet BM 070541,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589564",,,,,,P589564
no_expected_no_live,589572,Q2169640,,Cuneiform Tablet BM 070551,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589572",,,,,,P589572
no_expected_no_live,589661,Q2163977,,Cuneiform Tablet BM 070657,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589661",,,,,,P589661
no_expected_no_live,589708,Q2168539,,Cuneiform Tablet BM 070708,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589708",,,,,,P589708
no_expected_no_live,589724,Q2163180,,Cuneiform Tablet BM 070726,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589724",,,,,,P589724
no_expected_no_live,589821,Q2169490,,Cuneiform Tablet BM 070839,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589821",,,,,,P589821
no_expected_no_live,589860,Q2167249,,Cuneiform Tablet BM 070886,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589860",,,,,,P589860
no_expected_no_live,589909,Q2162342,,Cuneiform Tablet BM 070940,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589909",,,,,,P589909
no_expected_no_live,589925,Q2167022,,Cuneiform Tablet BM 070957,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589925",,,,,,P589925
no_expected_no_live,589964,Q2169285,,Cuneiform Tablet BM 071000,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589964",,,,,,P589964
no_expected_no_live,589972,Q2022834,,Cuneiform Tablet BM 071008,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P589972",,,,,,P589972
no_expected_no_live,590010,Q2163849,,Cuneiform Tablet BM 071053,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590010",,,,,,P590010
no_expected_no_live,590084,Q2166102,,Cuneiform Tablet BM 071138,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590084",,,,,,P590084
no_expected_no_live,590155,Q2162926,,Cuneiform Tablet BM 071214,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590155",,,,,,P590155
no_expected_no_live,590179,Q2016356,,Cuneiform Tablet BM 071240,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590179",,,,,,P590179
no_expected_no_live,590207,Q2166621,,Cuneiform Tablet BM 071270,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590207",,,,,,P590207
no_expected_no_live,590246,Q2168990,,Cuneiform Tablet BM 071312,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590246",,,,,,P590246
no_expected_no_live,590250,Q2047494,,Cuneiform Tablet BM 071316,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590250",,,,,,P590250
no_expected_no_live,590293,Q2164359,,Cuneiform Tablet BM 071360,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590293",,,,,,P590293
no_expected_no_live,590303,Q2169923,,Cuneiform Tablet BM 071370,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P590303",,,,,,P590303
