repair_status,cdli_id,factgrid_qid,artifact_label,live_period_property,live_period_qid,live_period_label,correct_period_qid,expected_period_label,repair_note,removed_claim_ids,new_claim_id,write_status,write_error
ready,465308,Q2168196,"Cuneiform Artifact RIMA 3.0.102.108, ex. 02",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168196$434344F5-00AC-42D8-8E56-EB12F509ABAD,Q2168196$545183E6-2547-4A2B-9B6C-B8E40C129FAE,written,
ready,465324,Q2163493,"Cuneiform Artifact RIMA 3.0.102.111, ex. 72",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163493$324C4357-4542-4E8C-B5E6-CE46D4FFE5F9,Q2163493$333E0F8C-95BD-45C3-AE73-13F95E649D06,written,
ready,466733,Q2162671,"Cuneiform Artifact RINAP 3/2 Sennacherib 088, ex. 029",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162671$19660BAC-3061-4129-BAB0-A61FC10A23E4,Q2162671$2E079551-C718-4F57-BCF4-7E9D65C516FB,written,
ready,466764,Q2164968,"Cuneiform Artifact RINAP 3/2 Sennacherib 092, ex. 021",P853,Q512162,Persian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164968$AC9B64F9-1777-48D4-898C-23741769FA15,Q2164968$ED217614-A35E-4D12-AF51-7BE1621DB799,written,
ready,466965,Q2166460,"Cuneiform Artifact RINAP 3/2 Sennacherib 203, ex. 001",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166460$C2B6FC33-920F-43FC-9715-68DFB5EC599C,Q2166460$D9527398-18B2-4DF7-9209-06BD1159FF1F,written,
ready,467030,Q2164282,"Cuneiform Artifact RINAP 3/2 Sennacherib 219, ex. 014",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164282$582511A0-2AA3-4AAC-ADEE-BB900BA10FAB,Q2164282$1A764605-CFDE-4BAE-B2C8-444F51CF3739,written,
ready,468003,Q2163351,"Cuneiform Artifact RINAP 5/3, Ashurbanipal x2005, ex. 005",P853,Q512161,Neo-Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163351$E0CF1207-0345-4B55-B459-139B641900E9,Q2163351$D2FB1A68-2C19-4A2E-9B72-8419459373C2,written,
ready,468845,Q2164014,"Cuneiform Artifact RINAP 2, Sargon II 127 ex. 004",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164014$85365476-3583-4CCE-9103-386C5AB86542,Q2164014$942DD100-ECAA-43A4-9C81-8AFE543B8667,written,
ready,498484,Q2164657,"Cuneiform Artifact RIMA 3.0.102.111, ex. add84",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164657$E539D831-A62D-4C94-AFE5-756A2A69F22C,Q2164657$4EFD6B16-F4F7-4459-9F42-308A873F0263,written,
ready,514693,Q2164696,"Cuneiform Artifact RINAP 5/3 Sîn-šarru-iškun 13, ex. 011",P853,Q512156,Middle Elamite Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164696$989794C8-C7EA-4072-B3A7-179E562DC7E4,Q2164696$F6352068-235E-4311-91FF-911D5B7E9B5D,written,
ready,528292,Q2167315,"Cuneiform Artifact SAAB 09, 069",P853,Q512162,Persian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167315$2D2899F1-4D31-4AB5-A68E-179E63D6D7CE,Q2167315$B23604D2-6F97-49C8-A183-E934F0B851AB,written,
ready,294812,Q2164429,"Cuneiform Tablet dubsar 3, 067",P853,Q512163,Achaemenid Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164429$BA165012-3D6D-4F39-90DC-3D2D1245C4EE,Q2164429$B5C8069B-8EEF-4C55-9320-DB1998FBAAF4,written,
ready,386761,Q2169004,"Cuneiform Tablet dubsar 3, 104",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169004$2FFCCDFA-CE48-4D14-8B5B-807959EEADF9,Q2169004$A0B4F564-7843-46EA-A2D9-96C71C904D45,written,
ready,386777,Q2047439,"Cuneiform Tablet TCL 09, 107",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047439$8146774D-F597-4BEE-BA09-910DB24A387A,Q2047439$3BD4AF03-9D0D-4703-B3D9-9CB5F5C66DEC,written,
ready,386798,Q2063680,"Cuneiform Tablet TCL 09, 128",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2063680$FD7318CA-D7CD-4B17-ADD2-8189F7FBF891,Q2063680$14C9DCE6-4D7F-4DED-9C67-1D0233D83917,written,
ready,386809,Q2170339,"Cuneiform Tablet dubsar 3, 065",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2170339$BCABB381-CDA3-4D1B-BF2F-625426F4DA87,Q2170339$797262E5-3C31-469E-8C5E-71B69E7D8462,written,
ready,413058,Q2163987,Cuneiform Tablet BM 102315,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163987$745418B0-E178-4696-A198-EB25326960FE,Q2163987$6BB5E0AC-1AFF-4F47-AABF-AF6F11760B06,written,
ready,413062,Q2157826,Cuneiform Tablet BM 102320,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2157826$F9135444-1B91-416F-8DD5-A0B4120C8A8D,Q2157826$91091A86-BD50-4EEB-B092-36A80601ED5F,written,
ready,413074,Q2167729,Cuneiform Tablet BM 102333,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167729$7486B5FF-11B6-4F04-8DE8-DBFF62EC9A40,Q2167729$831FCD31-C0DF-4368-A49E-55580D5D1A86,written,
ready,413371,Q2164390,Cuneiform Tablet BM 103522,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164390$6DEE10E2-EDC1-4C79-9A23-D610CC55FF08,Q2164390$8258F45E-8F92-464A-B233-A8BBB5351A19,written,
ready,413408,Q2163830,Cuneiform Tablet BM 103559,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163830$D6DBE6E4-4EC6-4209-A2E6-A9A4FFB5646E,Q2163830$C23F55DD-66D1-4126-A312-89CF8D0B7E8C,written,
ready,413424,Q2167861,Cuneiform Tablet BM 103575,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167861$5DC08F10-F886-4603-A4F4-034A22E65C75,Q2167861$29114010-D185-4C37-BE85-E3EA51C63EC5,written,
ready,413465,Q2170216,Cuneiform Tablet BM 103616,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2170216$81F532A7-A6A6-40B9-9C16-9029DD9DBDE4,Q2170216$0E4543FC-7599-4214-87F7-B5F270259ED5,written,
ready,428373,Q2165500,"Cuneiform Artifact SANER 3, 2.02.03 (C21), ex. 05",P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165500$544EB843-EB85-451B-9A30-5D5E814C740D,Q2165500$5DAB5E96-CB44-4A36-8130-40FA6466C13B,written,
ready,518960,Q2163101,"Cuneiform Artifact RINBE 2, Nabonidus 18, ex. 15",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163101$EEB1006E-767B-4993-AE95-955C3652AC44,Q2163101$37477D48-92B6-486D-9658-E625BA5BC3B5,written,
ready,382237,Q2169622,Cuneiform Artifact MAA 1952.356,P853,Q512158,Neo-Assyrian Period,Q512160,Neo-Elamite Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169622$97BD78A1-7C88-4EAF-9A12-390BD99ADCC1,Q2169622$1DC91206-24EB-4070-9FF3-7FB4E7D07522,written,
ready,475758,Q2167676,Cuneiform Artifact CDLI Seals 009018 (physical),P853,Q512158,Neo-Assyrian Period,Q512160,Neo-Elamite Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167676$E7F4A325-B6EF-47CF-AE02-E5258E2A10D4,Q2167676$7F380018-CAC4-4966-9B95-88A16493DD20,written,
ready,373424,Q2163297,"Cuneiform Artifact RIMA 1.0.033.007, ex. 08",P853,Q512158,Neo-Assyrian Period,Q512151,Old Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163297$3AD97FFC-3656-4863-9A44-72896D1BF7E9,Q2163297$EA4EC5BD-669F-405A-B0A9-C575B541E70D,written,
ready,465758,Q2168033,"Cuneiform Artifact RIMA 1.0.034.004, ex. 01",P853,Q512148,Ur III Period,Q512151,Old Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168033$DBDB9343-4183-40BD-AF1B-86938EC85F27,Q2168033$EDC81FE4-C5C7-42CD-97E3-9EB5151389DA,written,
ready,225448,Q2165527,"Cuneiform Artifact RIME 4.03.06.15, ex. 03",P853,Q512143,Ebla Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165527$F257D98E-F86E-40E6-BA69-BDBBD941A17C,Q2165527$84FBE121-C882-45B7-BC18-317A2D192E1B,written,
ready,273802,Q2167454,Cuneiform Tablet Education in the Earliest Schools 015,P853,Q512162,Persian Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167454$0BBC22C5-B47B-4297-9208-98B592D0B034,Q2167454$11CBD6AA-4A7A-47C9-9C0D-97AEC797D762,written,
ready,274650,Q2165259,"Cuneiform Artifact MVN 10, 248",P853,Q512150,Early Old Babylonian Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165259$B17CF7F0-EC03-472E-ABA1-44D991B584C4,Q2165259$338B2175-DD81-4CE3-A9A6-DA1D833D3A36,written,
ready,413218,Q2047740,Cuneiform Tablet BM 103146,P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047740$3564597B-C2D3-46B9-9812-969E50563969,Q2047740$4F10A656-DC5F-4E00-B8EE-B90BE802A196,written,
ready,413536,Q2165958,Cuneiform Artifact BM 103687,P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165958$DB1EC4FC-9DA2-49A6-BB43-0E5006481DB7,Q2165958$C3212B0A-BF7D-40F3-9FB6-F869CDCB96AE,written,
ready,413598,Q2158890,Cuneiform Tablet BM 103750,P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2158890$F6392E0B-BFEC-40FE-8A15-7E6A0BE98E8B,Q2158890$378CCCE9-E58A-4AC7-ADA1-A7F1A754D1B0,written,
ready,430807,Q2165257,"Cuneiform Artifact RIME 4.03.06.12Sumerian, ex. 01",P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165257$5D8BB52F-70FE-4634-B0C3-9ED0E8422C88,Q2165257$9F64DC71-2423-46CE-80FC-D1D2D6B52FDD,written,
ready,447982,Q2162255,"Cuneiform Artifact RIME 4.03.07.x1002, ex. 01",P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162255$AC0C1E80-BD7C-4F2D-A929-2E82C49D5461,Q2162255$FE101CA2-4545-482E-ACB5-CE237EBAD5BC,written,
ready,448231,Q2162845,"Cuneiform Artifact RIME 4.07.01.01, ex. 01",P853,Q512150,Early Old Babylonian Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162845$52D4CFB6-AD85-48A0-B6D3-23634639E643,Q2162845$BC26BFDB-F790-4873-A7D8-C92533C52942,written,
ready,457890,Q2164815,Cuneiform Artifact CDLI Seals 005180 (physical),P853,Q512158,Neo-Assyrian Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164815$076C1210-C148-409C-9A2F-D622D2DD8D59,Q2164815$E9091C22-9AFA-4DC8-BD91-704DD3AA6BB5,written,
ready,114069,Q2167387,"Cuneiform Artifact MVN 04, 117",P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167387$F8CE996D-0762-4DE7-8E06-611A3B2C2363,Q2167387$945046B5-9ADE-424D-BF15-8F0AD308EC01,written,
ready,117583,Q2166223,"Cuneiform Artifact MVN 13, 810",P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166223$D344FF8D-810D-4624-A97F-0F488054C79C,Q2166223$AC6D3D67-6548-47A1-9CC8-F6718FA0E715,written,
ready,212279,Q2168462,"Cuneiform Artifact Hermitage 3, 542",P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168462$EC9D752A-E609-4E6F-AC87-F2FA081242B3,Q2168462$1E6F71B7-B77B-4D2A-B632-80487A911CFA,written,
ready,212296,Q2168058,"Cuneiform Artifact Hermitage 3, 549",P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168058$2D6B1F8F-757C-4FE2-BB7E-8E5CD50D5E32,Q2168058$2FA3DAFB-6E97-4DA6-96C4-A264D22C5F70,written,
ready,212310,Q2163610,"Cuneiform Artifact Hermitage 3, 522",P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163610$44EAB575-EC0F-403E-93F3-C7D76246AC1F,Q2163610$67FB7F69-F47E-48C5-B6DE-A53B6FB60A6B,written,
ready,222270,Q2168221,"Cuneiform Artifact RIME 3/2.01.06.1043, ex. 01",P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,,,error,RuntimeError: No matching P853 Q512161 claim found on Q2168221
ready,226136,Q2164452,"Cuneiform Artifact RIME 3/2.01.01.39, ex. 07",P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164452$B8FDEDEB-9FAE-444F-BFE1-2DD222B79D29,Q2164452$706A2F55-6946-424C-8412-9C719DDAC842,written,
ready,226233,Q2167644,"Cuneiform Artifact RIME 3/2.01.01.11, ex. 082",P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167644$5BD04C8D-EEEF-4285-A905-D0D2155DC29F,Q2167644$170E3025-6C8F-4C80-8A60-41C7C0AD7A41,written,
ready,226321,Q2166035,"Cuneiform Artifact RIME 3/2.01.01.11, ex. 098",P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166035$DBEEC5E3-C5E9-4E5A-A95C-97F1EBDF35A2,Q2166035$AFE7F12F-98C8-47CB-9814-94F0F77604DF,written,
ready,226423,Q2164844,"Cuneiform Artifact RIME 3/2.01.01.35, ex. 07",P853,Q512150,Early Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164844$1152589E-92A9-4D24-A6DC-DF16C20A47DB,Q2164844$B8165B74-3A35-4F8A-9966-A8506DC79FB6,written,
ready,226474,Q2162687,"Cuneiform Artifact RIME 3/2.01.01.33, ex. 12",P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162687$71B2ADB7-F112-4534-BBB2-2B48992BEA25,Q2162687$38B75E55-B779-4976-9C03-DC2E7F1C52FB,written,
ready,226566,Q2164587,"Cuneiform Artifact RIME 3/2.01.03.13, ex. 10",P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,,,error,RuntimeError: No matching P853 Q512164 claim found on Q2164587
ready,226634,Q2165683,Cuneiform Artifact CDLI Seals 006359 (physical),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165683$A4B07497-7824-4AD2-9933-E8A948DE82CE,Q2165683$1DAE494C-893E-4E9E-8FC3-DA8AC8A9ABCB,written,
ready,226663,Q2167775,"Cuneiform Artifact RIME 3/2.01.03.01, ex. 10",P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,,,error,RuntimeError: No matching P853 Q512164 claim found on Q2167775
ready,226862,Q2162198,"Cuneiform Artifact RIME 3/2.01.03.01, ex. 35",P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162198$9316A474-9C8B-4F3F-AE89-FF910832824D,Q2162198$2D0B7940-1BB6-49B5-9A43-0225E5DE16E4,written,
ready,226927,Q2162544,"Cuneiform Artifact RIME 3/2.01.01.24, ex. 26",P853,Q512140,Early Dynastic IIIa Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162544$30A11343-8141-4368-A8C4-D04C22BD51C4,Q2162544$6344958C-0B70-4564-A582-EF55D757165A,written,
ready,227025,Q2165357,"Cuneiform Artifact RIME 3/2.01.02.031, ex. 03",P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165357$B7C2EE11-61A0-42D7-AAC8-F8BB07A6797A,Q2165357$AB6FD370-B1E5-4675-8A43-D15D0707BC75,written,
ready,227160,Q2166187,"Cuneiform Artifact RIME 3/2.01.02.039, ex. 07",P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166187$FD445B98-B20C-42F1-B5EA-3AA33E7E63D0,Q2166187$0C5F37A6-5A47-4F9D-A334-376FE8954184,written,
ready,265153,Q2162084,Cuneiform Artifact CBS 09840,P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,,,error,RuntimeError: No matching P853 Q512164 claim found on Q2162084
ready,297044,Q2163805,"Cuneiform Artifact BRM 3, pl. VII 58",P853,Q512143,Ebla Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163805$82164CB7-4398-4CD9-8CAB-4FB9449A188F,Q2163805$A1DFC579-0D69-41CE-A392-5FF598EC0952,written,
ready,303458,Q2162460,"Cuneiform Tablet BPOA 07, 2688",P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162460$C39384BF-D200-4DF1-B1C8-1272D94A588E,Q2162460$2765ABAF-E55F-49CC-8148-A4A52EF96333,written,
ready,430190,Q2167468,Cuneiform Artifact CDLI Seals 000090 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167468$6483AAC7-9001-4579-A559-7721C5CBCA9B,Q2167468$6C9B83A6-419C-4E66-B651-853F7BBBD7B2,written,
ready,430313,Q2165660,Cuneiform Artifact CDLI Seals 000215 (composite),P853,Q512132,Uruk IV Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165660$14D0E718-C16E-43F4-A49D-81CF21646624,Q2165660$2D0E9333-4266-4A14-BBBE-0A1B1518B1F9,written,
ready,430344,Q2167908,Cuneiform Artifact CDLI Seals 000246 (composite),P853,Q512160,Neo-Elamite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167908$584794B2-F968-4B1A-9CCA-5FA6EDD85A41,Q2167908$B21F65B8-960B-4792-A669-DC08F383F727,written,
ready,430368,Q2163797,Cuneiform Artifact CDLI Seals 000270 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163797$B7B8246A-C0C9-489E-BD34-46068A50B259,Q2163797$8EE32926-E50B-4337-9585-CF8B84E78696,written,
ready,430503,Q2162784,Cuneiform Artifact CDLI Seals 000407 (composite),P853,Q512155,Middle Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162784$1E02C56A-FEA1-4FEE-BED8-CC0A89923535,Q2162784$3534232A-CED7-4E15-9AB5-BC98DCE29932,written,
ready,430554,Q2164825,Cuneiform Artifact CDLI Seals 000458 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164825$ED34517E-5412-418E-8A1C-54DFB42312D6,Q2164825$AD9AE499-5AAC-40A0-BDE8-9160CAA6C86D,written,
ready,430651,Q2168562,Cuneiform Artifact CDLI Seals 000557 (composite),P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,,,error,RuntimeError: No matching P853 Q512164 claim found on Q2168562
ready,454402,Q2165698,Cuneiform Artifact CDLI Seals 001692 (composite),P853,Q512154,Middle Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165698$093960BE-AABA-4336-B448-4DACF54F4ED3,Q2165698$0BBE58CA-D080-44EB-ADEA-D41D367B71BA,written,
ready,454496,Q2163150,Cuneiform Artifact CDLI Seals 001786 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163150$9CC9636A-B732-4F83-8F53-FA9A81DA2736,Q2163150$69098410-6FBB-4D76-BE28-4CC26F3C9E6E,written,
ready,454547,Q2165899,Cuneiform Artifact CDLI Seals 001837 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165899$2B4940F6-804E-47C6-8893-6702C3B26B37,Q2165899$3C93C11B-6416-4DD1-BC19-5BB57AD2122E,written,
ready,454814,Q2166349,Cuneiform Artifact CDLI Seals 002104 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166349$01FD2192-0CB5-4331-BB72-E8B8BB088FB1,Q2166349$A9A64E71-2F2E-4B67-92D1-769ED799803F,written,
ready,454843,Q2168323,Cuneiform Artifact CDLI Seals 002133 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168323$7A2E7C65-1364-4D8B-8A26-B356A89B8BC0,Q2168323$75C9852A-FB77-4BCB-B9C8-BC083F82E94F,written,
ready,454880,Q2163498,Cuneiform Artifact CDLI Seals 002170 (composite),P853,Q512162,Persian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163498$99651222-FE7A-4A2C-A38F-45A605DF0C74,Q2163498$0AE8DF5C-E966-4EB7-B9AB-AAC3F3658116,written,
ready,454906,Q2167952,Cuneiform Artifact CDLI Seals 002196 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167952$CDFBA59F-B334-4593-A1A4-9A8F2F2B07CE,Q2167952$63AE6726-31BD-4F90-9197-A7354DFBD3B8,written,
ready,454951,Q2165533,Cuneiform Artifact CDLI Seals 002241 (composite),P853,Q512135,Proto-Elamite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165533$F61D34BB-6552-4FA3-8F4D-80BE90514323,Q2165533$DC039CEF-99BB-439D-A0C3-526E0966D82C,written,
ready,455004,Q2165150,Cuneiform Artifact CDLI Seals 002294 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165150$63897372-2281-4B40-81B6-EBE7DF6DAA05,Q2165150$EFBFBE8C-399A-443E-8835-B06232741F4B,written,
ready,455090,Q2167067,Cuneiform Artifact CDLI Seals 002380 (composite),P853,Q512140,Early Dynastic IIIa Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167067$87732AEF-FD94-4917-AFB8-2E1808344344,Q2167067$8D5528FB-76A0-476E-9E0B-ABEA7F123BEF,written,
ready,455116,Q2162068,Cuneiform Artifact CDLI Seals 002406 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162068$A591BB1B-3104-4EFF-85C7-1841BAA1A09C,Q2162068$01BF35F9-4551-4855-921F-7BE337082166,written,
ready,455141,Q2164315,Cuneiform Artifact CDLI Seals 002431 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164315$F7C6C502-F3AF-4687-8064-C127B335D0B5,Q2164315$619C303B-9020-4907-B569-8E1274B24FC7,written,
ready,455244,Q2168103,Cuneiform Artifact CDLI Seals 002534 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168103$B77FB766-8287-437C-AC9F-D8B9EF94AD5A,Q2168103$3F38E1DE-EEF3-4B47-B31F-65C931495C60,written,
ready,455268,Q2163633,Cuneiform Artifact CDLI Seals 002558 (composite),P853,Q512134,Uruk III Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,,,error,HTTPError: 502 Server Error: Proxy Error for url: https://database.factgrid.de/w/api.php
ready,455301,Q2168456,Cuneiform Artifact CDLI Seals 002591 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168456$22C5B3F2-4BE5-4E6B-ACAF-26F5750B9565,Q2168456$ACC0BACE-3B38-4458-9463-2F8AF3511265,written,
ready,455356,Q2166213,Cuneiform Artifact CDLI Seals 002646 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166213$C557C7A2-2B8A-4234-9467-A76924CDAE0C,Q2166213$88C78C58-A014-4B88-87FD-455155D660C5,written,
ready,455403,Q2162547,Cuneiform Artifact CDLI Seals 002693 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162547$053B2B65-9EE1-4637-B1B1-3EEBCD54041D,Q2162547$8F1890C1-564F-4525-A665-1C37961975C2,written,
